rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013,rt1_2014
0.135018,0.115808,0.140946,0.186348,0.18543,0.119558,0.130454,0.157771,0.0814453,0.152811,0.0861807,0.13146,0.135568,0.152502,0.0779719,0.405545,0.145042,0.761942
0.616009,0.446564,0.713244,0.907482,0.969879,0.707214,0.817892,0.507297,0.592104,0.815754,0.831919,0.935794,0.720221,0.841084,0.99211,3.70888,0.647037,4.89006
0.146226,0.130794,0.239385,0.23983,0.259786,0.174585,0.168563,0.165346,0.1494,0.210805,0.173123,0.255898,0.176828,0.301312,0.270771,1.15862,0.230249,1.83647
0.39296,0.266304,0.477165,0.576726,0.515175,0.541828,0.465359,0.486255,0.403834,0.571553,0.291249,0.504657,0.350407,0.446479,0.378424,1.56629,0.672134,5.02408
0.172257,0.109946,0.203195,0.227529,0.268597,0.245088,0.176028,0.199845,0.164435,0.287352,0.210865,0.378949,0.204699,0.410984,0.419984,0.853501,0.342274,3.59221
1.01624,0.90974,2.09202,1.67927,1.97007,1.58085,1.4426,0.835762,0.819658,1.78674,1.12877,1.35348,0.818721,2.28156,1.80676,7.08316,1.73833,21.0932
0.12,0.100386,0.146515,0.173368,0.260703,0.188591,0.187141,0.136964,0.147918,0.107472,0.112334,0.142451,0.0826537,0.288779,0.227826,0.64271,0.237368,3.09372
0.603006,0.382011,0.741453,0.664265,0.670886,0.707919,0.526619,0.554316,0.339585,0.738038,0.431545,0.763606,0.605681,0.824652,0.886978,1.83378,0.475982,2.51166
0.700151,0.571472,1.03869,1.2356,1.16541,0.95074,0.884493,0.867866,0.736732,1.22655,0.873222,1.48458,1.26323,1.24151,1.6904,5.7207,2.23884,7.20486
0.378415,0.296199,0.469463,0.435052,0.742115,0.603992,0.554053,0.43571,0.423032,0.410635,0.400963,0.368999,0.309136,0.35566,0.321656,1.2498,0.197368,3.5593
0.306795,0.429842,0.542071,1.04522,0.641411,0.710335,0.589653,0.487483,0.648845,0.582042,0.565141,0.84762,0.654454,0.698952,1.10096,2.25135,1.22198,4.32631
1.4038,1.33284,2.40183,2.40848,2.04452,1.69015,2.81448,1.35708,1.24118,1.86874,1.75442,2.25454,1.60213,2.03754,4.22578,6.32218,2.65126,11.4671
0.374714,0.4108,0.51778,0.660178,0.668324,0.619609,0.535966,0.397639,0.375503,0.429435,0.571981,0.529319,0.587677,0.699115,1.4105,1.65384,0.619662,3.28762
0.176548,0.211141,0.281427,0.352046,0.439176,0.336477,0.228669,0.245135,0.29164,0.25192,0.232938,0.22765,0.22045,0.337813,0.363376,1.55135,0.298483,1.57209
0.124895,0.157598,0.236869,0.276875,0.263011,0.248679,0.280907,0.198051,0.0924355,0.202501,0.225743,0.365482,0.193863,0.420019,0.259097,0.844772,0.273765,2.39397
0.182482,0.142806,0.310478,0.298771,0.228808,0.318621,0.274737,0.179668,0.14166,0.303249,0.200831,0.354894,0.285904,0.414893,0.806194,1.26244,0.231773,1.79023
0.931523,0.58324,1.10477,1.03202,1.00458,1.12278,1.06453,0.758306,0.746114,1.00937,0.632443,1.4615,0.880229,1.34589,3.05916,5.35443,1.45591,10.0757
0.102834,0.0687156,0.172909,0.191161,0.15223,0.161627,0.124319,0.104785,0.109588,0.107919,0.0959063,0.0954883,0.113603,0.192221,0.171066,0.417418,0.189142,0.42768
0.353355,0.284345,0.437144,0.489984,0.402988,0.473734,0.375722,0.384636,0.263775,0.254858,0.200902,0.472511,0.236502,0.427006,0.304549,1.78449,0.243014,2.56353
0.378697,0.256254,0.399625,0.422278,0.412006,0.374368,0.384741,0.445422,0.295242,0.32482,0.199603,0.525278,0.343126,0.769148,0.403057,1.31346,0.740181,4.69667
0.462276,0.420807,0.546782,0.9396,0.71893,0.511158,0.534865,0.654135,0.535616,0.712898,0.514488,0.692313,0.892834,0.731317,0.693291,3.85438,1.31628,2.88263
0.713417,0.511774,0.750608,1.03165,0.919166,0.862743,0.624509,0.784041,0.457649,0.844629,0.543736,0.642957,0.704252,1.10544,0.558435,2.80946,0.783172,1.85269
0.276748,0.229919,0.386868,0.313931,0.421134,0.369323,0.434787,0.294281,0.294189,0.283856,0.378157,0.334243,0.4404,0.721211,0.769537,2.14667,0.477605,3.62268
0.154631,0.158279,0.281369,0.357883,0.290816,0.280931,0.295154,0.287722,0.200466,0.256925,0.335647,0.299345,0.298064,0.33887,0.329659,0.879111,0.537853,1.8396
0.104425,0.0857919,0.144852,0.147968,0.166278,0.126873,0.136265,0.1215,0.087247,0.10574,0.100848,0.0948339,0.125122,0.144701,0.177567,0.255721,0.136473,0.875546
0.231762,0.239923,0.366776,0.37361,0.319004,0.281535,0.275995,0.343242,0.273193,0.433419,0.299859,0.55028,0.293147,0.527089,0.744419,2.01039,0.307859,2.85228
0.162764,0.148124,0.212424,0.308001,0.273629,0.201623,0.160545,0.216671,0.125871,0.19386,0.2106,0.185278,0.216338,0.238114,0.289577,0.503863,0.179597,0.970424
0.194576,0.130483,0.280212,0.30366,0.269749,0.249296,0.22312,0.154673,0.142637,0.271385,0.20178,0.261066,0.261434,0.442194,0.317538,0.784672,0.206667,1.37577
0.266555,0.251684,0.368657,0.55774,0.387612,0.334357,0.286309,0.311313,0.201278,0.300202,0.365563,0.321515,0.311621,0.376909,0.597643,1.21986,0.404708,2.55457
0.165857,0.144419,0.244021,0.277919,0.233188,0.221775,0.288998,0.184598,0.139315,0.236511,0.118451,0.205051,0.141526,0.368033,0.354078,0.571627,0.16952,1.48217
0.195865,0.252031,0.325088,0.329617,0.398396,0.308985,0.357207,0.269657,0.242762,0.271314,0.246527,0.339909,0.261041,0.582214,0.521722,1.26583,0.624045,3.70019
0.156448,0.0701707,0.239348,0.24762,0.234244,0.16671,0.172298,0.205284,0.139304,0.189075,0.114724,0.148376,0.138331,0.359198,0.21791,0.644062,0.13478,1.8306
0.407469,0.322953,0.468537,0.566744,0.563223,0.72173,0.504345,0.593288,0.292902,0.45983,0.533964,0.66824,0.48413,0.88725,0.564058,1.75138,0.5831,3.56258
0.196055,0.231224,0.31598,0.460961,0.329223,0.344278,0.405009,0.372293,0.293713,0.360018,0.357688,0.667109,0.317641,0.512191,0.714291,1.82837,0.312547,1.42437
0.242324,0.177234,0.25518,0.406248,0.301375,0.308771,0.38551,0.229416,0.152236,0.291744,0.267862,0.343555,0.311236,0.698291,0.438126,1.12088,0.561011,2.55236
0.216986,0.152843,0.333433,0.366623,0.335141,0.355835,0.31819,0.247756,0.330191,0.443912,0.283979,0.388445,0.355319,0.322206,0.391972,1.90538,0.35206,2.75775
0.139476,0.112389,0.16972,0.225347,0.224195,0.198616,0.148345,0.174761,0.140187,0.188139,0.1832,0.249157,0.198433,0.17568,0.328219,0.603914,0.201178,0.652904
0.584219,0.520935,0.644408,1.28942,0.641224,0.757604,0.631485,0.629194,0.504754,0.503188,0.446341,0.310226,0.43994,0.658987,0.564785,1.239,0.43761,2.17988
0.22812,0.196931,0.400245,0.301014,0.512727,0.350959,0.398307,0.340389,0.339491,0.387819,0.220168,0.445235,0.175445,0.585512,0.495418,1.04511,0.262653,0.613499
0.311686,0.204497,0.267255,0.339947,0.332536,0.263916,0.300331,0.238341,0.285776,0.295373,0.27564,0.334436,0.422476,0.57763,0.724429,1.51495,0.315599,4.36856
0.381594,0.332893,0.528068,0.660617,0.56718,0.592348,0.626938,0.500586,0.371148,0.628909,0.464393,0.558137,0.723884,0.963092,1.06389,2.75008,0.482102,6.05113
0.117298,0.117663,0.168835,0.244307,0.198162,0.24334,0.172775,0.117124,0.0753544,0.219325,0.144392,0.211135,0.11914,0.158074,0.200082,0.799572,0.0842943,0.665977
0.45156,0.324491,0.749271,0.800838,0.592687,0.797741,0.741893,0.576641,0.412013,0.525014,0.573791,0.65399,0.473168,1.12711,0.756127,2.27934,0.437434,3.38774
0.225577,0.229484,0.360766,0.32063,0.327883,0.41356,0.276366,0.290337,0.201938,0.23092,0.252559,0.247652,0.277661,0.33688,0.316617,0.724921,0.241888,4.26699
0.136447,0.0987213,0.151502,0.143501,0.13563,0.125965,0.118354,0.170646,0.111283,0.111214,0.0795233,0.153886,0.159079,0.186061,0.301927,0.59167,0.123963,2.35582
0.333301,0.273907,0.381923,0.439602,0.466156,0.417266,0.352263,0.294488,0.261999,0.378804,0.304933,0.40849,0.354414,0.424699,0.242708,1.23152,0.300935,1.38162
0.301176,0.246812,0.369034,0.409315,0.456093,0.361883,0.367416,0.233814,0.239597,0.366543,0.309172,0.489831,0.403476,0.733527,0.309082,2.34274,0.400836,5.60012
0.687296,0.362017,0.740426,0.76161,0.81532,0.509278,0.706973,0.519475,0.50413,0.807045,0.489407,0.90839,0.502242,0.818726,0.862073,2.5238,0.447795,10.1146
0.195868,0.120248,0.208377,0.288214,0.286262,0.236514,0.196346,0.209848,0.135775,0.301732,0.174411,0.391374,0.343008,0.426144,0.600498,1.14906,0.339678,4.06447
0.0920745,0.0725848,0.19447,0.179935,0.134388,0.168162,0.205972,0.0846118,0.118731,0.102215,0.0884983,0.179897,0.14458,0.166784,0.193506,0.433935,0.131484,0.908845
0.199182,0.133738,0.387288,0.295326,0.278975,0.292045,0.326174,0.285555,0.212844,0.269544,0.14491,0.263364,0.198182,0.405738,0.400002,0.890343,0.315493,3.47925
0.217017,0.113507,0.274122,0.30993,0.232351,0.257672,0.204065,0.242645,0.143039,0.245408,0.197176,0.256181,0.281916,0.318022,0.411007,0.773043,0.461623,1.78902
0.123552,0.152741,0.194045,0.255826,0.269534,0.221706,0.246765,0.151648,0.147638,0.259881,0.145294,0.299591,0.173358,0.276872,0.496295,0.802126,0.190544,1.78958
0.665106,0.334437,0.542207,0.688232,0.565267,0.812167,0.596674,0.469718,0.382359,0.610432,0.419393,0.62742,0.731265,1.17052,0.768864,2.10843,0.937532,3.54463
0.785577,0.632599,0.960766,1.81012,0.922834,1.1326,1.13679,0.798907,0.979756,0.881111,0.972707,0.910765,0.749257,1.45793,0.977437,2.65524,0.977588,10.51
0.344537,0.224593,0.347637,0.473302,0.41667,0.355535,0.346525,0.258451,0.281246,0.262489,0.265265,0.293665,0.306391,0.289732,0.19371,0.835214,0.217459,1.50972
0.162508,0.124465,0.302846,0.290423,0.221745,0.232232,0.235605,0.159956,0.139829,0.201312,0.165445,0.172638,0.258869,0.257168,0.23448,0.770627,0.22104,0.918227
0.272173,0.220792,0.340372,0.442238,0.370152,0.325031,0.422388,0.311333,0.211774,0.290713,0.27317,0.35255,0.446345,0.434814,0.461455,1.88298,0.44018,6.70219
0.279446,0.181459,0.342159,0.471508,0.307327,0.28485,0.35942,0.260901,0.285021,0.406313,0.252382,0.340809,0.292737,0.661541,0.368704,1.12636,0.390618,1.95495
0.272022,0.219891,0.312261,0.417446,0.420705,0.375408,0.335718,0.233839,0.267278,0.426212,0.326037,0.378376,0.24005,0.716998,0.435303,1.30704,0.23104,4.04741
0.394638,0.275545,0.560487,0.543229,0.466619,0.548191,0.452341,0.465371,0.414049,0.52307,0.442823,0.561668,0.379332,0.623733,0.6043,2.02266,0.610484,3.03814
1.19983,0.91292,1.43216,1.80646,1.8715,1.69729,1.43342,0.955291,0.929544,1.41464,1.58938,2.41516,1.84935,2.77805,3.62867,5.69903,1.78187,10.796
0.276898,0.122369,0.210859,0.29582,0.246855,0.230068,0.219272,0.190445,0.157262,0.268752,0.161753,0.228367,0.160388,0.2937,0.3792,0.853042,0.276729,1.42518
0.191556,0.145335,0.31596,0.374725,0.207597,0.209834,0.284547,0.173111,0.190972,0.214469,0.202466,0.478025,0.308072,0.418388,0.35341,2.12409,0.566162,2.3472
0.417795,0.164773,0.445498,0.353374,0.487825,0.371451,0.493533,0.4088,0.316696,0.376605,0.37902,0.462715,0.631474,0.607666,0.988483,2.15747,0.531253,5.004
0.204958,0.196141,0.256443,0.355893,0.32445,0.247483,0.206314,0.292575,0.142744,0.200128,0.213534,0.328416,0.222768,0.286705,0.414046,0.620681,0.407553,1.59739
0.214353,0.209254,0.275262,0.398836,0.253028,0.283911,0.22758,0.259129,0.202679,0.330246,0.263697,0.394414,0.278035,0.346915,0.399191,1.34376,0.310423,4.65232
0.244956,0.217833,0.347654,0.389291,0.445111,0.334766,0.381664,0.217633,0.379396,0.297186,0.262002,0.451367,0.409218,0.491984,0.452263,1.00812,0.449617,1.51198
0.118512,0.0794094,0.120311,0.171375,0.199053,0.164941,0.158413,0.140186,0.131951,0.130648,0.136119,0.192294,0.155271,0.181204,0.194908,0.512869,0.223563,1.14517
0.111526,0.0911016,0.154566,0.160024,0.112276,0.142324,0.144311,0.109445,0.0718796,0.108271,0.148486,0.070696,0.12806,0.219013,0.216888,1.12524,0.17787,0.56208
0.412971,0.220563,0.465042,0.681551,0.55861,0.525929,0.415424,0.371156,0.399911,0.395668,0.565565,0.501948,0.533866,0.702103,0.431525,1.16709,0.688744,4.5068
0.169958,0.150193,0.249623,0.278558,0.220047,0.217589,0.196477,0.221001,0.156497,0.267808,0.175625,0.353693,0.225855,0.492439,0.594637,1.10563,0.276714,5.17886
0.230149,0.235248,0.580645,0.520706,0.428129,0.444663,0.560614,0.334844,0.319211,0.428958,0.41387,0.722116,0.383975,0.94264,0.638362,1.68492,0.319079,2.98968
0.477014,0.578121,0.768766,0.794339,0.649371,0.693565,0.584247,0.522582,0.460497,0.828173,0.602528,1.05174,0.666813,0.749819,0.577755,1.90711,0.955704,4.85027
0.541132,0.406611,0.575891,0.697528,0.792617,0.674111,0.645198,0.559942,0.369209,0.860244,0.419399,0.810875,0.482817,1.26819,0.708166,2.15147,0.673294,11.1359
0.286672,0.225419,0.367534,0.442028,0.523246,0.370145,0.509599,0.297432,0.24957,0.296828,0.252637,0.404579,0.230119,0.747943,0.46973,1.83112,0.269297,0.898338
0.0957564,0.0896224,0.145596,0.165835,0.210438,0.222753,0.135254,0.13492,0.109478,0.149621,0.131877,0.137702,0.141807,0.185198,0.170117,0.545174,0.220111,0.764082
0.149915,0.145391,0.325918,0.239896,0.185012,0.196272,0.215936,0.179718,0.194721,0.128511,0.0897988,0.205451,0.168525,0.368102,0.295401,0.666181,0.226223,2.58506
0.101307,0.077248,0.161957,0.141919,0.0823239,0.106331,0.115683,0.108536,0.0635015,0.106669,0.0887746,0.103083,0.17066,0.212926,0.162618,0.544038,0.127327,1.96245
0.164277,0.142497,0.139386,0.254712,0.244395,0.261187,0.259039,0.271278,0.138249,0.237858,0.215542,0.270794,0.295201,0.371971,0.338862,0.648792,0.304191,1.91374
0.469205,0.537911,0.80506,1.01854,0.825283,0.75385,0.809561,0.500355,0.498545,0.592314,0.518644,0.974687,0.814338,1.48526,1.52179,3.25207,0.736802,3.61636
0.324548,0.190163,0.390653,0.362418,0.396807,0.421023,0.330647,0.25837,0.224766,0.415834,0.403958,0.631139,0.335671,0.584653,0.567304,1.86292,0.595183,6.44911
0.947309,0.686946,1.0051,1.33486,1.1276,0.883028,0.916178,0.832413,0.780344,1.06689,0.794893,0.870525,1.05268,1.97059,0.912299,6.55974,1.57964,3.76992
0.24078,0.254331,0.358583,0.386533,0.368044,0.366668,0.411282,0.334172,0.312136,0.356075,0.239591,0.459964,0.404051,0.871643,0.407673,1.98509,0.556006,4.5571
0.226915,0.182495,0.360837,0.44871,0.41525,0.313402,0.318758,0.185591,0.223543,0.295447,0.237088,0.580893,0.454727,0.579401,0.57008,2.31102,0.395576,4.58537
0.515941,0.426874,0.794139,0.890747,0.937331,0.840656,0.817087,0.507637,0.462522,0.732959,0.496293,0.711068,0.422132,0.846309,0.672898,1.21611,0.48435,3.81104
0.273009,0.258594,0.479253,0.48757,0.454214,0.446657,0.35022,0.356296,0.240646,0.440664,0.26454,0.438057,0.265973,0.540932,0.590191,1.62789,0.366778,4.66194
0.176502,0.133164,0.241176,0.257955,0.268292,0.253294,0.321522,0.156054,0.149475,0.171368,0.122055,0.166492,0.105641,0.250465,0.23698,0.667876,0.15861,0.92414
0.341963,0.229997,0.298166,0.377906,0.393483,0.42343,0.392469,0.195686,0.189388,0.316667,0.172387,0.328775,0.375471,0.476675,0.295606,1.33776,0.30491,1.53932
0.196847,0.149996,0.321538,0.447302,0.300658,0.307832,0.253554,0.236804,0.239624,0.241425,0.227996,0.276498,0.190474,0.328969,0.584394,0.816664,0.232353,1.98563
0.750831,0.50953,0.721712,1.01077,1.14254,0.9853,0.832343,0.714502,0.489644,0.897459,0.718712,0.886817,0.717638,1.27286,1.47632,4.14672,0.750592,10.5897
0.158083,0.0998336,0.148347,0.274822,0.221518,0.157657,0.235267,0.201175,0.104357,0.168341,0.153839,0.280093,0.185706,0.290213,0.433451,0.883622,0.333119,1.03588
0.118284,0.0994297,0.211765,0.203955,0.24607,0.184352,0.113789,0.171683,0.0964195,0.145437,0.0884483,0.11415,0.164584,0.1871,0.191987,0.760448,0.218786,1.43885
0.714941,0.507808,0.953054,1.20116,1.19362,0.856651,0.89574,0.982336,0.695656,1.20402,0.660506,1.05257,0.877186,0.778917,1.06727,2.94678,0.487752,7.02968
0.207154,0.211298,0.383206,0.403957,0.31248,0.350655,0.311454,0.257562,0.225495,0.274128,0.238138,0.363575,0.376554,0.497717,0.509318,2.30759,0.285507,2.48227
0.0978595,0.0854316,0.172076,0.180686,0.160823,0.126683,0.138608,0.12667,0.140723,0.130041,0.154301,0.15339,0.162619,0.1442,0.312038,1.65938,0.0931922,2.48589
0.12013,0.0832196,0.135506,0.164948,0.15012,0.147703,0.133964,0.0885853,0.0863314,0.095198,0.0794253,0.129595,0.123992,0.197657,0.249262,0.427277,0.201213,1.2787
0.326653,0.295025,0.421155,0.844772,0.832354,0.550416,0.692342,0.457596,0.273327,0.464242,0.341969,0.593803,0.694431,0.64552,0.862918,2.13387,0.472834,4.2233
0.237279,0.175823,0.357539,0.29369,0.385988,0.320098,0.239643,0.255242,0.243311,0.320088,0.270526,0.346185,0.282733,0.36691,0.481734,0.927392,0.548386,1.58309
0.200275,0.149032,0.25234,0.371149,0.344538,0.264657,0.351117,0.192987,0.112666,0.226163,0.209784,0.364738,0.242527,0.413799,0.312887,1.24526,0.25788,1.10209
0.129237,0.145488,0.195589,0.239457,0.205377,0.209736,0.180553,0.155163,0.114464,0.266609,0.135493,0.203821,0.241468,0.303615,0.138795,0.789801,0.118483,2.90125
0.399972,0.245019,0.419741,0.443965,0.448354,0.381182,0.459413,0.362951,0.294433,0.343795,0.331109,0.757721,0.361411,0.849885,0.582972,4.815,1.00128,3.2098
0.423333,0.369413,0.628476,0.688628,0.767253,0.594842,0.615485,0.436064,0.371989,0.777456,0.531872,0.717556,0.445737,0.59833,0.643064,2.37933,0.501994,3.22696
0.390905,0.236315,0.388491,0.547478,0.575787,0.475266,0.455033,0.321817,0.33857,0.303065,0.474996,0.474721,0.437661,0.678031,0.759267,3.12404,0.62458,3.07331
0.298862,0.278356,0.440199,0.546278,0.384414,0.300832,0.391309,0.285195,0.251134,0.374676,0.276626,0.370209,0.32867,0.376558,0.651405,2.06035,0.224779,3.84145
0.28897,0.239843,0.342827,0.372044,0.363746,0.398373,0.420988,0.280987,0.283226,0.28372,0.35277,0.324738,0.219209,0.377916,0.346285,1.81787,0.360426,1.07924
0.247532,0.185771,0.326438,0.318508,0.279947,0.241712,0.336104,0.242089,0.184099,0.232327,0.176159,0.269412,0.210657,0.256862,0.360619,0.639618,0.209828,1.55541
0.227586,0.194245,0.293309,0.346787,0.339512,0.307736,0.379362,0.306184,0.177049,0.269149,0.268162,0.277641,0.203576,0.354663,0.286249,0.561787,0.259914,1.77081
0.228347,0.207794,0.32903,0.306798,0.376799,0.298892,0.208206,0.265592,0.141532,0.27069,0.229772,0.477915,0.256618,0.363283,0.406294,0.958252,0.158717,2.72372
0.746343,0.695385,1.30374,1.7567,1.63678,1.24555,1.70122,1.2308,0.93196,0.94367,1.06497,1.77139,1.90162,2.29189,2.57291,4.40863,2.33887,6.7885
0.572388,0.442604,0.770045,0.654075,0.750303,0.677823,0.685964,0.638613,0.386922,0.472832,0.489136,0.955791,0.976065,1.07797,0.961607,2.39363,0.677203,4.00403
0.129598,0.111365,0.200881,0.191769,0.174544,0.179772,0.162457,0.154299,0.116236,0.136135,0.142259,0.185994,0.21049,0.306983,0.196787,0.884572,0.401542,5.37813
0.165641,0.169839,0.396238,0.387523,0.419205,0.332267,0.3407,0.297637,0.22532,0.366366,0.201,0.391785,0.32394,0.264303,0.362161,0.53981,0.342669,1.36986
0.175936,0.165792,0.204011,0.248936,0.184966,0.259409,0.227195,0.131904,0.144237,0.171941,0.100139,0.157171,0.22942,0.223826,0.300355,1.02065,0.409196,3.74143
0.569216,0.576613,0.911409,1.37463,1.01932,0.968016,1.23758,0.847927,0.537305,1.03584,0.529872,1.57738,1.32781,1.40913,1.07621,2.93174,1.01414,3.05884
0.124398,0.131417,0.22567,0.197894,0.190802,0.227916,0.146617,0.123448,0.129285,0.158752,0.160155,0.223588,0.146381,0.174091,0.18495,0.444671,0.10893,4.32505
0.823981,0.516933,0.79791,0.717435,0.851215,0.726061,0.619799,0.474457,0.393527,0.771074,0.525554,1.34694,0.692248,0.957878,0.845006,1.68861,1.20139,3.76584
0.290175,0.189131,0.305751,0.428716,0.346898,0.358882,0.363657,0.236569,0.202209,0.192567,0.298015,0.322283,0.240222,0.446072,0.606702,0.92881,0.554208,2.16906
0.209612,0.204572,0.221925,0.357081,0.274685,0.265289,0.280541,0.268129,0.134667,0.266539,0.192119,0.285446,0.18112,0.398912,0.468531,0.647128,0.257146,1.94682
0.22113,0.276898,0.388476,0.392018,0.410231,0.306661,0.473573,0.211465,0.24794,0.234571,0.200249,0.312719,0.193146,0.317105,0.264993,0.976948,0.183487,1.01344
0.0802751,0.0946832,0.141203,0.152218,0.141682,0.120205,0.152717,0.0810104,0.110645,0.108247,0.133931,0.186494,0.148582,0.258688,0.192313,0.337883,0.136834,1.22886
0.189251,0.1477,0.21427,0.262446,0.228509,0.237134,0.23654,0.212951,0.15445,0.177234,0.198557,0.152453,0.203856,0.337952,0.318882,0.580065,0.128791,1.30761
1.17919,0.907647,1.92197,1.46371,1.57327,1.68573,1.849,1.87531,1.10437,1.58629,1.11131,1.75026,1.40859,1.96696,1.72436,7.72222,2.83902,19.9754
0.418896,0.37879,0.587217,0.892904,0.557359,0.623288,0.65164,0.356542,0.249271,0.405601,0.468591,0.681412,0.484694,0.873822,0.632365,2.49205,0.282282,3.54283
0.237053,0.170032,0.328097,0.405994,0.297795,0.342612,0.37367,0.25282,0.24514,0.281932,0.334851,0.287873,0.325384,0.476407,0.718051,1.2652,0.401294,3.7627
0.151407,0.0997877,0.236174,0.227491,0.283937,0.264631,0.216368,0.169589,0.155145,0.20647,0.173282,0.233762,0.305819,0.539227,0.308532,0.823165,0.309536,1.29109
0.103452,0.0963578,0.114468,0.149181,0.126303,0.136463,0.173513,0.143685,0.0930007,0.152386,0.141954,0.197128,0.166626,0.252008,0.263177,0.601717,0.253629,1.54207
0.127637,0.0800821,0.161247,0.178504,0.195316,0.123184,0.118737,0.108702,0.0748914,0.11102,0.0817567,0.116734,0.0886558,0.105998,0.196786,0.276027,0.117651,1.68439
0.220936,0.171971,0.241751,0.356241,0.294282,0.255725,0.293527,0.175629,0.130429,0.273186,0.224541,0.178427,0.196609,0.264197,0.563925,0.976579,0.397196,2.56197
0.130476,0.100234,0.158857,0.243576,0.172189,0.195354,0.153014,0.125747,0.0995418,0.217827,0.139202,0.137216,0.168413,0.10452,0.339276,0.469146,0.16162,1.23117
0.272673,0.269614,0.457249,0.436729,0.501711,0.355531,0.508172,0.29347,0.22555,0.477196,0.276982,0.254586,0.414431,0.577457,0.36294,1.00914,0.508998,4.20699
0.222812,0.286756,0.432522,0.561764,0.443986,0.323743,0.328297,0.410897,0.244778,0.516191,0.310632,0.533283,0.360704,0.54602,0.715825,1.06877,0.396311,2.55082
0.398201,0.369276,0.456625,0.63242,0.695391,0.676934,0.505624,0.472308,0.368003,0.731123,0.358437,0.761203,0.451175,0.730667,0.541297,2.0342,0.642721,8.76736
0.301563,0.310897,0.352587,0.445348,0.465221,0.328894,0.382698,0.298039,0.249218,0.442123,0.241336,0.334103,0.49079,0.463285,0.382898,1.31694,0.404743,2.3657
0.172749,0.198637,0.330475,0.391172,0.333279,0.377068,0.273513,0.316455,0.149166,0.265128,0.212318,0.241545,0.181669,0.321397,0.498422,0.84616,0.307084,1.24996
0.228706,0.174935,0.203037,0.288927,0.288163,0.238273,0.271601,0.246725,0.223371,0.244936,0.24284,0.311557,0.264126,0.522924,0.310339,1.33745,0.228385,3.6895
0.145845,0.117499,0.206048,0.31234,0.243404,0.206792,0.171855,0.186774,0.151089,0.146994,0.112741,0.157092,0.187691,0.346827,0.347193,0.686558,0.159164,1.00808
0.381978,0.318247,0.353082,0.560537,0.499421,0.409987,0.608792,0.297873,0.376799,0.457033,0.322137,0.586808,0.417552,0.670026,0.99534,1.80924,0.523438,8.27974
0.272598,0.196999,0.302763,0.415978,0.4145,0.402521,0.472205,0.253766,0.348925,0.356447,0.306866,0.45506,0.225265,0.570409,0.706793,2.11919,0.602601,3.29031
