rdev1_1996,rdev1_1997,rdev1_1998,rdev1_1999,rdev1_2000,rdev1_2001,rdev1_2002,rdev1_2003,rdev1_2004,rdev1_2005,rdev1_2006,rdev1_2007,rdev1_2008,rdev1_2009,rdev1_2010,rdev1_2011,rdev1_2012,rdev1_2013,rdev1_2014
-0.3237,-0.312584,-0.466916,-0.0590678,0.0403313,0.0793979,0.362188,-0.161716,-0.22259,-0.6806,0.135071,-0.718644,-0.303484,-0.166593,0.203271,-0.0340792,1.13124,-0.0868643,1.54598
-0.24985,-0.239576,-0.352318,0.0673531,0.00136243,-0.0611835,0.038194,-0.142365,0.00809121,-0.364268,-0.0238134,-0.505469,-0.282851,-0.339017,-0.558031,0.0884974,1.5241,-0.511167,1.87839
-0.51809,-0.277277,-0.519543,-0.154036,0.0789573,-0.276411,-0.377676,-0.21083,-0.318996,-0.634342,-0.238679,-0.223625,-0.166714,-0.195081,0.458639,0.0690499,1.17076,0.824505,1.52557
-0.553644,-0.0608719,-0.730835,-0.126036,0.126545,0.107085,0.0083446,-0.369361,-0.290791,-0.979586,-0.225721,-0.295657,-0.0349216,0.107747,0.220717,0.404571,0.842233,-0.350021,2.16928
-0.812025,-0.316568,-0.529846,-0.0716689,0.0424944,0.111577,0.0576171,0.154263,-0.109952,-0.608653,-0.0814883,-0.482037,-0.0985311,-0.0295866,0.137522,0.135989,1.29663,-0.581603,1.77567
-0.872631,-0.325287,-0.690149,-0.112796,-0.134203,0.153774,-0.369674,-0.133346,-0.260943,-0.592357,-0.410706,-0.650819,-0.478495,-0.148096,0.0200835,0.639185,1.68242,-0.356758,3.00906
-0.637977,-0.797137,-0.689677,0.111674,0.0474854,-0.276251,-0.0409309,-0.0918196,-0.00499729,-0.702343,-0.114856,-0.193418,0.085836,-0.0138185,-0.174536,-0.210256,1.17656,0.343667,2.17992
-0.388195,-0.211342,-0.19991,-0.0974189,0.367563,-0.138654,-0.298913,0.254159,-0.30556,-0.795694,-0.236723,-0.585207,-0.273891,-0.183104,0.448976,0.205718,1.0728,-0.421303,1.77743
-0.644333,-0.367114,-0.538277,-0.449755,-0.189192,-0.103224,-0.500843,-0.0287048,-0.32088,-0.52988,0.0701529,-0.434014,-0.169547,0.0941746,0.467376,0.407373,1.46259,-0.0203361,1.82419
-0.707614,-0.528262,-0.52645,-0.155113,-0.158012,0.0255864,0.0770264,-0.264919,-0.455349,-0.478881,0.0015616,-0.510206,0.0533461,-0.317091,0.572821,0.0718543,1.20884,-0.108429,2.18385
-0.540381,-0.562074,-0.488267,-0.300911,-0.154844,-0.134373,-0.416828,-0.182922,-0.656207,-0.827003,-0.290757,-0.425129,0.170358,-0.307049,0.284646,0.395593,1.40547,0.124466,2.88894
-0.672971,-0.362639,-0.763595,-0.0655937,0.230786,-0.247139,-0.0321553,-0.232767,-0.432641,-0.406879,-0.198863,-0.100351,-0.0771941,-0.277303,-0.100606,0.235142,1.58943,-0.41008,2.24807
-0.518653,-0.229094,-0.689841,-0.0467845,0.0853118,0.0328845,-0.0845252,0.00858019,-0.16173,-0.653587,-0.328323,-0.556284,0.0253626,-0.247096,-0.151288,0.660703,0.835806,-0.727869,2.70455
-0.68976,-0.0898645,-0.238976,-0.193802,-0.0360101,0.091355,0.0483187,-0.0339312,-0.159048,-0.0343057,-0.170915,-0.615323,-0.114995,-0.299229,0.216483,0.331497,1.28385,-0.300014,0.961237
-0.417907,-0.523606,-0.965569,-0.13659,-0.254948,0.165367,-0.0385252,-0.223737,-0.149479,-0.581643,-0.216368,-0.118432,-0.18162,-0.423083,0.508322,0.544299,1.59795,0.077796,1.45336
-0.445239,-0.717921,-0.734213,-0.11813,0.0123162,-0.150557,-0.114107,-0.277321,-0.371463,-0.773149,-0.341206,-0.377616,0.043486,-0.193855,0.427585,0.213655,1.1891,0.153176,2.56729
-0.888413,-0.446656,-0.809256,-0.0472953,-0.197423,-0.441894,-0.282669,-0.390075,-0.462058,-0.515053,-0.0351304,-0.175287,-0.107694,0.267792,0.293613,0.528315,1.48976,0.304642,1.9471
-0.16891,-0.203682,-0.563013,-0.125527,0.160897,0.29833,0.139341,-0.152437,-0.337185,-0.663703,-0.452666,-0.75731,-0.319575,-0.390404,0.588414,-0.287999,0.741718,-0.310217,2.78388
-0.427324,-0.666232,-0.625582,-0.338504,-0.242487,-0.209303,-0.229947,-0.189931,-0.339292,-0.446529,-0.837917,-0.0894144,0.164934,0.076903,-0.248988,0.088281,1.41958,0.402329,2.8007
-0.692802,-0.486852,-0.622867,-0.130823,0.0455465,-0.172532,-0.324452,-0.258201,-0.415217,-0.697444,-0.0718711,-0.238735,0.279651,0.201837,0.185211,0.573552,1.06913,-0.56293,2.32351
-0.372645,-0.266311,-0.620371,-0.00518155,0.102265,0.076265,-0.314235,0.0430286,-0.533523,-0.162666,0.146311,-0.358528,-0.0283744,-0.523977,-0.108895,0.125949,1.39228,-0.212554,1.60291
-0.479375,-0.49714,-0.566726,0.160172,0.213237,0.125954,-0.240491,-0.378976,-0.0939277,-0.381527,0.0584246,-0.312737,-0.0179913,-0.162109,0.165288,0.528238,0.992043,-0.129128,1.03579
-0.770726,-0.541831,-0.63248,-0.11178,-0.0295949,-0.100535,-0.129777,-0.0912654,-0.382292,-0.596407,0.0138402,-0.501616,-0.113481,-0.219808,0.0241332,0.580297,1.70967,0.365046,1.51149
-0.757267,-0.649988,-0.340224,0.0198678,0.239326,0.0430056,-0.196728,0.127025,-0.0395475,-0.486082,-0.301183,-0.490248,-0.0442222,-0.177574,0.0526522,0.445653,1.19309,-0.0793764,1.35575
-0.5386,-0.511986,-0.700895,-0.345257,0.0670955,-0.0657521,-0.110171,-0.121823,-0.565911,-0.540102,-0.0492383,-0.351394,-0.169178,0.0430426,0.14722,0.311595,1.48671,-0.0631246,2.0491
-0.22354,-0.114599,-0.442769,-0.132551,0.198467,-0.0966376,0.0506621,-0.00937987,-0.737031,-0.677729,-0.266556,-0.293816,0.0686733,-0.16132,-0.050065,0.452419,1.23058,-0.383355,1.65802
-0.472735,-0.0988375,-0.76621,-0.253231,-0.0823775,0.0913315,-0.653692,-0.286694,-0.345331,-0.724049,-0.521488,-0.340462,0.183706,-0.141041,0.438908,0.333931,1.38942,0.0579034,2.19191
-0.797435,-0.138237,-0.562998,-0.264883,0.00459962,-0.00873666,-0.0682549,-0.248832,-0.188963,-0.622188,-0.381595,-0.320086,0.00602539,0.329225,0.152721,0.303643,1.18719,-0.174494,1.79767
-0.374403,-0.486164,-0.769602,-0.255072,0.182453,-0.00173307,-0.0525192,-0.00997075,-0.243914,-0.681021,-0.244622,-0.58503,-0.155849,-0.210824,0.419727,0.347651,1.32945,-0.460836,2.24537
-0.562454,-0.59117,-0.703997,-0.0837841,-0.224109,-0.189861,-0.220435,-0.0671192,-0.315734,-0.40803,-0.201896,-0.44979,0.0949258,-0.571184,0.176723,0.112394,1.28226,0.500205,2.43216
-0.619866,-0.157521,-0.83125,-0.0872413,-0.342168,0.116454,-0.130384,-0.437586,-0.137722,0.014801,-0.0381552,-0.551855,-0.265198,0.607778,0.189227,-0.00617761,0.989094,-0.33499,1.97477
-0.37028,-0.528138,-0.570566,-0.0270239,0.048834,0.155205,-0.224458,-0.331187,-0.337766,-0.730635,-0.121395,-0.295176,0.0495382,-0.102599,0.328863,0.402095,0.958976,0.0545521,1.72338
-0.331952,-0.506056,-0.351436,0.168835,-0.121771,0.0560887,-0.289689,-0.0947998,-0.439204,-0.734171,-0.135469,-0.127852,-0.330412,-0.376176,0.293348,0.326753,1.27689,-0.331034,2.04848
-0.67204,-0.359978,-0.769728,0.104184,0.359215,0.061912,0.0297503,-0.0377036,-0.403671,-0.302982,-0.334643,-0.402581,-0.216705,-0.382076,0.394029,-0.0431839,1.40951,0.00262696,1.56812
-0.0720256,-0.231702,-0.323116,0.0888403,0.018323,0.00114136,-0.117163,0.0484152,-0.0562816,-0.673098,-0.124079,-0.514774,0.520023,-0.297552,-0.139151,0.368772,1.18017,-1.10837,1.46876
-0.766233,-0.517699,-0.418696,0.0051156,0.207581,0.0620166,-0.263067,-0.325189,-0.292469,-0.495967,0.117519,-0.319416,0.155174,-0.0839836,0.195301,0.240038,0.822293,-0.284297,2.06884
-0.253794,-0.442636,-0.631953,0.150856,0.135642,0.172059,-0.238186,0.349041,-0.0819168,-0.90141,-0.210773,-0.322872,0.195463,-0.1872,0.000213418,0.387607,0.495726,-0.465709,1.83157
-0.470891,-0.510541,-0.550293,0.0951103,0.0854059,0.0504066,-0.444219,-0.0121824,-0.697175,-0.570841,-0.376913,-0.0665875,0.269863,-0.147156,0.0725851,0.378954,1.23837,-0.32477,1.99989
-0.343842,-0.171366,-0.518349,-0.218391,-0.0275471,0.145252,-0.0284586,0.226069,-0.52957,-0.296582,-0.320724,-0.475587,0.0252359,-0.222157,-0.101515,0.158903,1.08639,-0.068903,1.70543
-0.399717,-0.266801,-0.417331,0.107338,0.158112,0.180739,0.0403758,-0.0984932,-0.245899,-0.597613,-0.303265,-0.172517,0.198602,-0.166243,0.316583,-0.00381396,0.763066,-0.275325,1.19721
-0.266812,-0.381184,-0.330424,-0.317527,0.0174578,-0.0534707,-0.181856,-0.300853,-0.201206,-0.605973,-0.233206,-0.202202,-0.31846,0.212088,-0.0258742,0.315757,1.29891,-0.656132,2.19781
-0.463441,-0.435188,-1.10315,-0.0361497,0.0438506,-0.143297,-0.250904,-0.10924,-0.244365,-0.618142,0.0775121,-0.0963199,0.258634,0.268546,0.191284,0.125331,1.48749,-0.389797,1.44356
-0.56879,-0.366529,-0.441622,-0.104305,0.194345,-0.00786904,0.0971713,-0.146244,-0.337468,-0.190184,-0.0576819,-0.194402,-0.473437,-0.196834,0.426857,-0.302299,1.21569,-0.423881,1.76656
-0.366924,-0.490989,-0.54688,-0.118753,0.14361,-0.0423572,0.156211,-0.0387754,-0.241471,-0.451582,-0.193008,-0.632712,-0.0514642,0.07205,0.12552,0.23238,1.33414,-0.733366,1.83787
-0.453143,-0.206663,-0.438149,-0.160213,0.216768,-0.042075,-0.389232,0.3064,-0.267711,-0.50289,-0.199924,-0.485988,0.0490602,-0.0985707,-0.0555052,-0.229673,1.46608,-0.188594,1.69047
-0.690293,-0.506878,-1.14689,-0.0179602,0.100842,0.0154775,-0.113919,-0.068621,-0.432721,-0.386184,-0.143072,-0.521591,-0.325511,-0.401084,0.674901,0.0922936,1.03326,0.222866,2.59726
-0.732532,-0.388552,-0.420093,0.017579,0.214183,0.0550324,-0.0620696,-0.117861,-0.272982,-0.751308,-0.213495,-0.125689,-0.0816687,-0.461925,0.207236,0.301482,1.36232,-0.675993,2.1081
-0.623039,-0.494565,-0.750778,-0.363478,-0.0839792,-0.156157,-0.455178,-0.29615,-0.529917,-0.8429,-0.423838,-0.2387,-0.0108878,0.153492,0.714414,0.307042,1.74932,0.24627,2.04759
-0.404935,-0.35744,-0.713708,-0.203436,0.0109379,0.00156467,-0.242278,-0.0660403,-0.583414,-0.239684,-0.400694,-0.287205,0.0562537,-0.00940296,0.378682,-0.261229,1.34493,-0.318433,2.24015
-0.299489,-0.506956,-0.462209,-0.0529631,-0.062982,0.0409679,-0.120686,0.0225514,-0.274088,-0.325635,0.0396613,-0.248604,-0.048165,-0.280055,0.254179,0.387255,0.810313,0.000722138,1.17828
-0.388482,-0.696799,-0.796082,-0.0613704,0.146461,0.140494,-0.13912,-0.489668,-0.252543,-0.554032,-0.101861,-0.683742,-0.425266,-0.51348,0.0878174,0.337415,1.36576,-0.166499,3.19684
-0.288216,-0.233596,-0.701299,-0.0429214,0.194803,0.0508176,-0.23821,-0.143604,-0.396252,-0.447302,-0.543363,-0.252258,-0.164402,-0.117333,0.0539678,-0.127985,1.41752,0.296613,1.71644
-0.526478,-0.577008,-0.520591,-0.28441,-0.0154014,0.0373497,0.0824728,-0.0266863,-0.302439,-0.316752,0.0364449,-0.567318,-0.0309644,-0.0343804,-0.160371,0.147013,0.913969,0.273027,1.88189
-0.778815,-0.776114,-0.920164,-0.174707,-0.128917,0.058239,-0.230708,-0.0321468,-0.748271,-0.351604,-0.0354881,-0.263387,0.103429,-0.34093,0.34233,-0.198144,0.816281,0.540427,3.03241
-0.524981,-0.446887,-0.536052,-0.0317861,-0.0365465,-0.0273149,-0.140419,0.0127647,-0.476727,-0.375356,-0.247742,-0.690119,-0.273295,-0.383112,0.417426,0.384932,0.840426,0.417189,2.12604
-0.472228,-0.310091,-0.377277,-0.0517564,0.270767,-0.305619,-0.191735,-0.213062,-0.340176,0.119708,-0.190856,-0.583974,-0.0998171,-0.559237,0.111413,0.311242,1.31542,0.249149,1.37639
-0.172371,0.069097,-0.646418,-0.152373,0.28821,0.108898,0.0533166,0.0509754,-0.127687,-0.516523,-0.211848,-0.559284,-0.116024,-0.549082,0.00418876,-0.142509,0.659963,-0.319791,2.28299
-0.532,-0.474191,-0.458727,-0.224424,-0.0526477,-0.261094,-0.267511,-0.316921,-0.525849,-0.301256,-0.237165,-0.349967,0.0409533,-0.160587,0.243527,0.38407,1.05699,-0.0593825,2.48691
-0.480698,-0.850414,-0.85534,-0.174028,-0.113342,-0.0353862,-0.0911881,-0.133834,-0.308646,-0.481622,-0.00370367,-0.529769,-0.086156,-0.141118,0.134031,0.347534,1.28533,0.782592,1.80363
-0.602117,-0.448337,-0.644571,0.103929,-0.0736186,-0.044793,-0.062226,-0.0366907,-0.323849,-0.375018,-0.272692,-0.396595,-0.194482,-0.33288,0.161038,0.360267,1.37114,-0.209715,1.97911
-0.617691,-0.392887,-0.319337,0.153475,0.28778,-0.237231,0.314883,0.3118,0.0819953,-0.405471,-0.0617274,-0.37606,-0.447373,-0.246507,-0.0192214,0.00609005,1.1815,-0.62582,1.45725
-0.319359,-0.250497,-0.587698,0.0358492,0.122818,-0.0208896,-0.00130145,0.230378,-0.437259,-0.444052,-0.13597,-0.234233,-0.0579526,-0.0770703,-0.076515,0.00917552,1.12002,-0.386868,1.54422
-0.840915,-0.478986,-0.751945,0.198577,-0.0205565,0.122212,-0.359452,-0.0421503,-0.357085,-0.513045,-0.150634,-0.128827,0.107589,-0.0266444,-0.0255165,0.159954,0.926511,-0.639482,2.86594
-0.681812,-0.64613,-0.538341,-0.00415868,-0.157004,-0.121542,-0.147758,-0.304813,-0.501644,-0.473289,-0.333878,-0.429828,0.0498871,-0.115141,0.17609,0.654465,1.28592,-0.386951,2.72548
-0.188369,-0.595359,-0.574084,0.0409718,-0.188857,0.136165,0.0827256,-0.497954,-0.0871024,-0.649201,-0.162658,-0.243044,0.0471781,-0.251781,-0.183934,-0.0577741,0.68788,-0.0869849,2.72402
-0.742676,-0.44425,-0.634587,-0.279498,0.0310653,-0.159885,-0.146687,0.0635988,0.0326767,-0.662997,-0.0794225,-0.211866,0.180343,-0.227347,0.273563,-0.114226,1.08437,-0.219382,2.26011
-0.233445,0.14994,-0.652641,-0.124723,-0.0424803,-0.00173802,-0.0231821,-0.113201,-0.380294,-0.39421,-0.273336,-0.684911,0.148492,-0.172792,0.273764,-0.0912494,1.19009,-0.310243,1.79962
-0.625868,-0.252963,-0.611473,-0.125,0.0616378,-0.0836921,-0.00594679,-0.0707389,-0.294648,-0.728585,-0.19781,-0.385555,-0.100277,-0.0860628,0.161316,0.106975,1.27931,0.0727689,1.89868
-0.485075,-0.464649,-0.440475,-0.312397,0.148706,0.112384,-0.214643,-0.281024,-0.606638,-0.331681,-0.479698,-0.357812,-0.116057,0.167115,0.302552,0.196102,1.15336,-0.541649,2.62828
-0.316577,-0.296604,-0.516965,-0.0686934,0.267447,0.0459821,0.115182,0.11064,-0.411741,-0.619086,-0.43555,-0.344282,-0.271336,-0.510765,0.0192119,0.619073,1.02536,-0.605278,2.22109
-0.340932,-0.324059,-0.19823,-0.0964232,0.181803,0.193123,-0.223105,-0.22949,-0.410474,-0.858263,-0.19008,-0.517655,-0.402226,-0.206529,-0.140822,0.314274,1.76923,-0.521159,2.12178
-0.501973,-0.579384,-0.447383,0.0284198,0.410567,0.0092422,0.0411197,-0.20887,-0.448809,-0.306585,-0.290645,-0.364813,0.0655978,-0.290284,-0.17196,-0.117557,1.34785,-0.267071,2.15904
-0.56072,-0.274702,-0.79329,-0.244894,-0.00561221,-0.160274,-0.288163,-0.416259,-0.515275,-0.469643,-0.196121,-0.336904,0.114471,-0.0340417,0.386759,0.190697,1.43848,-0.129041,2.27656
-0.31979,-0.443671,-0.58464,0.188596,-0.0133178,-0.190295,0.0690505,-0.446735,-0.0762542,-0.556063,0.246707,-0.25743,0.0669676,-0.313959,0.103155,-0.10372,1.09549,-0.270455,1.76064
-0.725687,-0.54742,-0.639652,-0.175147,0.335568,-0.148964,0.00782407,-0.269795,-0.291697,-0.747351,-0.136246,-0.260217,0.176558,0.195928,0.283051,0.343959,0.908632,-0.0399897,1.65675
-0.614187,-0.656483,-0.580673,-0.311331,-0.00641579,-0.00503823,-0.211862,-0.233391,-0.338441,-0.467505,-0.401009,-0.540955,-0.0307564,-0.186042,0.227898,0.329699,1.37606,-0.0183114,2.74202
-0.469394,-0.305082,-0.491205,0.404344,-0.142121,0.108574,-0.2248,0.042998,-0.27457,-0.0994224,0.0345769,-0.374566,-0.0613103,-0.226443,-0.247177,0.212601,1.3458,-0.528924,1.32285
-0.379271,-0.148987,-0.450728,-0.20834,0.216722,0.225817,0.0368682,-0.191721,-0.0863295,-0.398996,-0.457257,-0.281744,-0.0269312,-0.178085,0.201783,0.410934,1.13069,-0.439972,0.96133
-0.431832,-0.728115,-0.671401,-0.229461,0.193042,-0.0596368,-0.24655,-0.20247,-0.140271,-0.687479,-0.340121,-0.50648,0.295393,0.0134021,0.583429,0.252215,0.892413,0.0721473,1.86421
-0.455692,0.0127402,-0.538037,0.163963,-0.234182,-0.0247532,-0.163172,-0.240746,-0.405459,-0.384484,-0.589895,-0.227977,-0.322249,-0.129065,-0.215225,-0.0216671,1.07949,0.59713,2.06871
-0.799416,-0.610096,-0.894256,-0.101544,0.0391453,-0.0148174,-0.0487508,-0.145313,-0.169713,-0.507062,-0.277755,-0.38645,0.105219,-0.00696072,0.0182019,0.41079,1.02363,0.324027,1.98049
-0.536625,0.019151,-0.507717,-0.283162,-0.248673,-0.0822163,0.25444,-0.212599,-0.102955,-0.30069,-0.33699,-0.51216,-0.21758,-0.437041,0.576889,0.319935,0.695159,-0.516424,2.33349
-0.464628,-0.617643,-0.738735,-0.153473,-0.075715,-0.215119,-0.306407,-0.295694,-0.655013,-0.668457,-0.191012,-0.00999656,-0.359067,-0.365486,0.403118,0.25377,1.63213,0.0215016,2.8357
-0.949793,-0.605288,-0.630389,-0.24614,-0.126429,-0.0698035,-0.215284,-0.109905,-0.465595,-0.377547,0.239371,-0.0710873,0.168977,-0.389367,0.481409,0.624825,1.30644,-0.420334,1.81457
-0.500195,-0.261097,-0.813867,0.0512914,-0.293911,-0.030472,-0.0841356,-0.039943,-0.386878,-0.495824,0.134172,-0.520434,-0.0688342,-0.556959,0.177277,0.368267,1.09497,0.424897,1.82111
-0.416066,-0.487578,-0.389394,-0.11058,-0.150116,-0.223875,-0.307823,-0.0646437,-0.44865,-0.860161,-0.0564167,-0.342281,0.0849343,-0.355522,0.167501,0.163814,1.79936,-0.145398,2.21057
-0.561344,-0.439592,-0.72374,0.0810414,0.143644,-0.220091,-0.295341,-0.00137786,-0.0890665,-0.473683,-0.0665539,-0.486417,-0.190203,0.108279,0.229685,0.433908,1.42534,-0.563572,1.70727
-0.258295,-0.147361,-0.268619,-0.0752091,0.244166,0.189395,-0.0931514,-0.0955592,-0.360273,-0.672788,-0.109363,-0.459415,-0.124697,-0.350785,0.03084,0.115952,1.00285,-0.336328,1.79932
0.201459,-0.0520499,-0.319908,0.245789,0.273699,0.374779,-0.0145612,-0.130045,-0.347676,-0.331126,-0.337709,-0.425857,0.122614,0.0732631,-0.176456,0.243214,0.369616,-0.750868,0.991912
-0.653021,-0.382602,-0.566519,-0.210481,0.268922,0.0583861,0.0693801,-0.130145,-0.239999,-0.620965,-0.016138,-0.363019,-0.383595,-0.16672,-0.0624263,0.317115,1.59761,-0.565693,2.10631
-0.667776,-0.347557,-0.575615,-0.0758745,0.0526463,0.209214,-0.442284,-0.432568,-0.450942,-0.495161,-0.425582,-0.444343,-0.13398,-0.396453,0.558382,0.288795,1.37781,0.295049,2.21889
-0.486663,-0.357882,-0.531892,-0.0284985,0.1229,-0.0135719,-0.025624,0.0663496,-0.138305,-0.440129,-0.237634,-0.616274,-0.365963,-0.12351,0.14663,-0.126326,1.22825,-0.260915,2.25006
-0.317544,-0.183232,-0.379489,-0.19393,0.0857131,0.116017,-0.0793016,-0.0835198,-0.684398,-0.400465,-0.410233,-0.316664,-0.110457,-0.201067,0.495901,0.264075,1.10928,-0.154846,1.42768
-0.248139,-0.336242,-0.558525,0.159019,0.424818,0.156098,-0.136285,-0.098719,-0.427136,-0.0226754,-0.438276,-0.0779388,-0.0610539,-0.250701,0.156191,-0.254933,0.777934,-0.647532,1.83574
-0.230677,-0.116608,-0.360681,-0.0332111,0.336627,0.0912277,0.324218,-0.145351,-0.188474,-0.612822,-0.254995,-0.527573,-0.172168,-0.176258,0.17209,-0.251987,1.28304,-0.360683,1.24157
-0.226682,-0.461018,-0.370007,0.330163,0.156833,0.0312041,-0.100671,-0.0901913,-0.319984,-0.347801,0.0105803,-0.067393,0.235945,-0.330384,-0.0734862,-0.0307971,0.910348,-1.09827,1.84816
-1.07796,-0.423989,-0.698227,-0.278423,-0.248526,-0.331693,-0.419682,-0.272096,-0.663219,-0.423504,-0.158155,-0.451865,0.335751,-0.119829,-0.0135179,0.546862,1.48628,0.994706,2.24632
-0.592348,-0.470923,-0.626075,-0.223074,0.0619794,-0.153447,-0.208428,-0.153038,-0.229917,-0.329448,-0.330828,-0.35102,-0.0440061,0.185735,0.135864,0.179472,1.48135,0.41293,1.18719
-0.309473,-0.457648,-0.269583,-0.150376,0.103229,0.0155082,0.0909527,0.0738428,-0.355512,-0.283072,-0.476932,-0.21731,-0.284049,-0.507875,0.172001,-0.0177213,1.20666,-0.075928,1.72199
-0.603201,-0.580251,-0.511706,-0.278121,-0.149143,-0.183635,-0.2254,0.20893,-0.397222,-0.230181,-0.353084,-0.397326,-0.113668,-0.24829,-0.0266924,0.0584164,1.37818,0.729626,1.89571
-0.415357,-0.180621,-0.523053,0.0274014,0.00128663,-0.172298,-0.0193515,0.0560548,-0.162893,-0.522843,0.128381,-0.675283,0.0919534,-0.352454,0.385924,-0.0504601,1.58477,-0.385059,1.18124
-0.192399,-0.345352,-0.554428,0.0937986,-0.108245,-0.0331814,-0.16581,-0.0474534,-0.335139,-0.417985,0.0358566,-0.246984,-0.0761299,-0.469205,-0.234326,0.336075,1.04612,-0.244234,2.022
-0.457902,-0.261575,-0.717429,-0.0333006,-0.088667,0.0949601,0.0392856,0.109056,-0.397723,-0.587369,-0.338148,-0.565958,-0.246889,0.0494662,0.284429,-0.00119331,1.17036,0.267752,1.68875
-0.61954,-0.454662,-0.520503,-0.236791,0.281579,-0.0159242,-0.016841,-0.0463421,-0.335066,-0.511785,0.226618,-0.0759748,0.0458761,0.363517,0.272534,-0.137661,0.697146,-0.876344,1.97769
-0.379879,-0.235013,-0.91564,-0.0301933,0.302023,-0.131122,-0.290619,-0.136791,-0.452568,-0.514424,-0.250797,-0.547802,-0.0768529,-0.0242272,0.299005,-0.214281,1.3746,-0.0682246,2.28118
-0.382231,-0.499698,-0.538115,0.0983164,0.00912153,0.168984,-0.235587,-0.316831,-0.249454,-0.665134,-0.272586,-0.152132,-0.0150705,-0.158918,0.0287458,0.199848,1.06355,-0.148571,2.03959
-0.405146,-0.312119,-0.782778,0.171577,0.379154,0.15046,0.129693,-0.202749,-0.0873635,-0.603449,-0.372522,-0.312123,0.0668954,-0.257876,0.291356,-0.047648,0.86643,-0.542455,1.82441
-0.91371,-0.513022,-0.751205,-0.431297,0.0669537,-0.228768,-0.396201,-0.0481307,-0.185618,-0.259113,-0.261696,-0.282642,-0.0685195,-0.146532,0.223048,0.424574,0.983418,-0.388303,3.17084
-0.468529,-0.434309,-0.496484,-0.176022,-0.0947556,-0.0770077,-0.0159342,-0.143592,-0.581254,-0.335434,-0.136543,-0.301521,0.048038,-0.350528,-0.247625,0.214032,1.2473,0.0706674,2.29222
-0.426533,-0.597541,-0.738665,-0.202284,0.119495,-0.0809344,-0.0650305,-0.134058,0.0295678,-0.463561,-0.266728,-0.655101,-0.0918834,-0.0490005,-0.0682656,0.267176,1.0196,-0.00645226,2.42606
-0.663404,-0.0403722,-0.497834,0.140348,0.290713,0.0252877,-0.137235,-0.0875981,-0.00618018,-0.163941,0.102082,-0.152401,-0.0111788,-0.152931,0.0404711,-0.132729,0.869943,-0.558871,1.09402
-0.545479,-0.567567,-0.494716,-0.048554,0.250093,-0.00176027,-0.411413,-0.0873576,-0.255581,-0.38766,-0.497481,-0.582954,0.0249619,0.196707,-0.0307634,0.542458,1.38812,0.0297813,1.5359
-0.845721,-0.735183,-0.903107,-0.426991,0.193287,-0.0331367,0.0247164,-0.359025,-0.680119,-0.590508,-0.0061592,-0.382434,0.125501,-0.389668,-0.0224051,0.382279,1.70651,0.19161,2.76291
-0.365994,-0.385076,-0.308173,0.0503391,0.197653,0.11642,-0.138276,-0.265805,0.0733787,-0.414045,0.151967,-0.505039,-0.245854,-0.630142,0.396935,0.421156,0.662973,-0.621895,1.74947
-0.560187,-0.228898,-0.648788,-0.129211,0.101979,-0.0568074,0.0772748,-0.383316,-0.299829,-0.321886,-0.178467,-0.343081,0.351739,-0.238034,0.461485,-0.0378396,1.2618,-0.825082,2.02344
-0.60494,-0.366836,-0.517357,-0.239812,-0.126901,0.067511,-0.0435153,0.0697779,-0.369504,-0.535361,-0.0581478,-0.491384,-0.241584,-0.201559,-0.326286,0.437442,1.26559,-0.0795694,2.39868
-0.348941,-0.525916,-0.568915,-0.29448,0.0976973,0.0618688,-0.0730462,0.0489065,-0.179479,-0.779648,-0.225979,-0.752455,0.0277033,-0.164265,-0.21862,0.282345,1.12687,0.0685426,2.40769
-0.575549,-0.423416,-0.276318,0.00352644,0.0843727,0.267193,0.0850141,-0.239616,-0.201925,-0.181795,-0.23061,-0.946114,0.05954,-0.0515212,-0.0079209,0.20309,1.15617,-0.388703,1.68545
-0.587145,-0.883795,-0.847833,-0.0524006,-0.0353795,-0.227322,-0.552929,-0.270176,-0.1265,-0.63848,-0.0414312,-0.287993,0.0805837,-0.218739,0.0467649,0.842944,1.78421,-0.195738,2.22685
-0.83368,-0.570422,-1.09677,-0.0591097,-0.124181,-0.127173,-0.24167,-0.234034,-0.369344,-0.79539,0.380028,-0.0438207,0.00300072,-0.0969693,0.366277,0.501107,1.50147,0.567571,1.32601
-0.215097,-0.293017,-0.420384,0.0580458,-0.140952,0.462821,-0.189564,-0.0248751,-0.537358,-0.472249,-0.285244,-0.314191,-0.471181,-0.269033,0.0431161,-0.147851,0.857323,0.218044,2.13087
-0.571789,-0.0316946,-0.694196,0.00205729,0.210313,0.0163807,-0.00490708,-0.0928255,-0.325055,-0.559392,-0.266224,-0.385571,-0.126225,-0.241888,0.0133333,-0.230164,1.40146,0.120167,1.74433
-0.333279,-0.208444,-0.659934,-0.135866,0.144384,0.121077,0.00417971,-0.197679,-0.59133,-0.55685,-0.0015592,-0.565009,0.135952,0.0576035,0.302193,-0.00157778,0.700195,-0.225717,1.96405
-0.616451,-0.605105,-0.435349,-0.0109506,0.264901,0.248864,-0.179799,0.107354,-0.444911,-0.748049,0.0217981,-0.385499,0.211209,-0.141518,0.32762,0.347393,0.789378,-0.329084,1.5569
