ft1_gear1_1996,ft1_gear1_1997,ft1_gear1_1998,ft1_gear1_1999,ft1_gear1_2000,ft1_gear1_2001,ft1_gear1_2002,ft1_gear1_2003,ft1_gear1_2004,ft1_gear1_2005,ft1_gear1_2006,ft1_gear1_2007,ft1_gear1_2008,ft1_gear1_2009,ft1_gear1_2010,ft1_gear1_2011,ft1_gear1_2012,ft1_gear1_2013,ft1_gear1_2014,ft1_gear2_1996,ft1_gear2_1997,ft1_gear2_1998,ft1_gear2_1999,ft1_gear2_2000,ft1_gear2_2001,ft1_gear2_2002,ft1_gear2_2003,ft1_gear2_2004,ft1_gear2_2005,ft1_gear2_2006,ft1_gear2_2007,ft1_gear2_2008,ft1_gear2_2009,ft1_gear2_2010,ft1_gear2_2011,ft1_gear2_2012,ft1_gear2_2013,ft1_gear2_2014,ft1_gear3_1996,ft1_gear3_1997,ft1_gear3_1998,ft1_gear3_1999,ft1_gear3_2000,ft1_gear3_2001,ft1_gear3_2002,ft1_gear3_2003,ft1_gear3_2004,ft1_gear3_2005,ft1_gear3_2006,ft1_gear3_2007,ft1_gear3_2008,ft1_gear3_2009,ft1_gear3_2010,ft1_gear3_2011,ft1_gear3_2012,ft1_gear3_2013,ft1_gear3_2014,ft1_gear4_1996,ft1_gear4_1997,ft1_gear4_1998,ft1_gear4_1999,ft1_gear4_2000,ft1_gear4_2001,ft1_gear4_2002,ft1_gear4_2003,ft1_gear4_2004,ft1_gear4_2005,ft1_gear4_2006,ft1_gear4_2007,ft1_gear4_2008,ft1_gear4_2009,ft1_gear4_2010,ft1_gear4_2011,ft1_gear4_2012,ft1_gear4_2013,ft1_gear4_2014,ft1_gear5_1996,ft1_gear5_1997,ft1_gear5_1998,ft1_gear5_1999,ft1_gear5_2000,ft1_gear5_2001,ft1_gear5_2002,ft1_gear5_2003,ft1_gear5_2004,ft1_gear5_2005,ft1_gear5_2006,ft1_gear5_2007,ft1_gear5_2008,ft1_gear5_2009,ft1_gear5_2010,ft1_gear5_2011,ft1_gear5_2012,ft1_gear5_2013,ft1_gear5_2014
0.119281,0.0711492,0.0841482,0.0893436,0.101868,0.167164,0.114378,0.11783,0.165619,0.392066,0.125148,0.11793,0.0832736,0.0504449,0.0260529,0.0893343,0.0865079,0.121648,0.164795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.113366,0.0801641,0.084444,0.0833784,0.0879943,0.155859,0.102614,0.105,0.151856,0.378059,0.116212,0.098158,0.0804646,0.0398751,0.0232439,0.0809888,0.0768863,0.116363,0.149605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.136434,0.0877593,0.095944,0.0939023,0.117865,0.192365,0.129674,0.129991,0.155736,0.392059,0.1202,0.112294,0.076311,0.0532496,0.0280767,0.0811184,0.0936004,0.13256,0.157564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.098272,0.0686654,0.066067,0.0753974,0.082148,0.139591,0.098695,0.091358,0.121048,0.304685,0.0863115,0.0796863,0.0670798,0.0379583,0.019197,0.0513943,0.0641134,0.0855595,0.113281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.109027,0.0672641,0.0816827,0.0891347,0.090782,0.166084,0.108699,0.0977448,0.127234,0.303394,0.109413,0.0969597,0.0741165,0.0424239,0.0227467,0.0682968,0.0904055,0.128907,0.177201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0792145,0.0448819,0.0460372,0.0581566,0.060819,0.0930248,0.0697704,0.0634407,0.093473,0.229268,0.0719824,0.0599631,0.0441164,0.0261225,0.0154856,0.0462417,0.0557706,0.0751853,0.111708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0695694,0.0486527,0.0510314,0.0535643,0.0567431,0.104412,0.0647694,0.0685538,0.0959005,0.216592,0.0713654,0.0673117,0.0430934,0.0259338,0.0160026,0.0442807,0.0487784,0.0716325,0.0893031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0886151,0.0606171,0.0700549,0.0870231,0.0834406,0.14509,0.10219,0.0938285,0.120923,0.285659,0.096865,0.0869407,0.0638343,0.0354384,0.020853,0.0567696,0.0631811,0.0946882,0.148137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.131428,0.0861535,0.0851223,0.100576,0.106846,0.152995,0.102631,0.10237,0.109073,0.255284,0.0837771,0.0748701,0.0526656,0.0289443,0.0166799,0.0479451,0.0547136,0.0761205,0.0897955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.107823,0.0667041,0.0756979,0.0853537,0.0843143,0.142263,0.0986554,0.096353,0.113369,0.270771,0.0804145,0.0756174,0.058192,0.0324315,0.0220241,0.0619399,0.0656614,0.095702,0.139652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.115288,0.0775389,0.0814452,0.0915123,0.103622,0.155125,0.117704,0.119741,0.154051,0.385311,0.128723,0.126064,0.0958889,0.060684,0.0333143,0.0935846,0.109094,0.174654,0.235175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14924,0.0921469,0.0942686,0.111694,0.112335,0.170939,0.119747,0.12526,0.156035,0.392502,0.130563,0.10979,0.0801371,0.0462624,0.0274063,0.0813513,0.08019,0.124419,0.153337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.125223,0.0726225,0.0750862,0.0853811,0.0939178,0.146221,0.110487,0.112669,0.145534,0.333615,0.105292,0.0948372,0.0648284,0.0385196,0.0207015,0.0695915,0.0777018,0.113304,0.152417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.109644,0.0796787,0.0853604,0.0996944,0.102967,0.168274,0.130113,0.0995463,0.144448,0.328827,0.106018,0.094785,0.0776322,0.0375656,0.0232831,0.0698256,0.0753344,0.104315,0.126214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0807411,0.0541482,0.0578362,0.071148,0.0746921,0.131911,0.0789464,0.0844409,0.108523,0.245684,0.0878446,0.0791376,0.059604,0.0341278,0.019207,0.0563619,0.0734158,0.103393,0.136673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.142335,0.0887819,0.0921267,0.0995206,0.113554,0.168625,0.124543,0.115979,0.152306,0.429954,0.143488,0.132328,0.0970169,0.0585887,0.0313861,0.0958446,0.105025,0.148493,0.203075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.107184,0.0799928,0.0924609,0.0969834,0.112199,0.170625,0.116191,0.115804,0.159053,0.366304,0.121314,0.118077,0.0866374,0.0510441,0.0307224,0.081243,0.101441,0.130466,0.174392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.122131,0.0745863,0.0740103,0.0794007,0.0938567,0.14288,0.1202,0.112101,0.138891,0.312502,0.111218,0.091409,0.0689523,0.0372101,0.0232303,0.0624162,0.0703472,0.0984311,0.126378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0965797,0.069086,0.0721049,0.088822,0.0933736,0.148011,0.103709,0.0896532,0.116569,0.287176,0.0888833,0.0754206,0.0514722,0.0301723,0.0195783,0.0593765,0.0611163,0.0895446,0.124052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.120633,0.077679,0.0852413,0.0917776,0.0952413,0.138273,0.0883329,0.0869366,0.106012,0.250695,0.0819542,0.0724215,0.0539192,0.0278737,0.0152744,0.0425019,0.0543673,0.0702535,0.0923552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0973741,0.0664713,0.0677438,0.081729,0.0847088,0.131962,0.0979782,0.106917,0.124309,0.33559,0.106321,0.095384,0.0707775,0.0441389,0.0257579,0.0812368,0.0937194,0.129019,0.196491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.133456,0.083206,0.0920164,0.100646,0.113955,0.188117,0.124812,0.132854,0.176102,0.369573,0.122558,0.103943,0.0802999,0.0446165,0.0264788,0.0812403,0.0969965,0.135076,0.186677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0835463,0.0552053,0.0669136,0.07807,0.094082,0.150061,0.107532,0.112293,0.154225,0.390684,0.126654,0.103252,0.0828459,0.0498013,0.0258938,0.0900233,0.0977507,0.138465,0.181677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.162258,0.111814,0.124586,0.137383,0.14195,0.22554,0.167663,0.149965,0.22694,0.554557,0.21148,0.174842,0.135208,0.090415,0.0439986,0.137378,0.159015,0.214224,0.292688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.133275,0.0873715,0.0910938,0.102387,0.120855,0.172167,0.120394,0.122571,0.150547,0.359037,0.136903,0.0877993,0.0897623,0.0458518,0.0265297,0.0780972,0.0859768,0.125564,0.146173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.115841,0.0735316,0.086128,0.0929375,0.0989811,0.15933,0.118006,0.111152,0.12769,0.313509,0.105448,0.0893043,0.0620642,0.0399319,0.0229002,0.0635345,0.0713569,0.105091,0.132565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0825461,0.0570122,0.0558315,0.0635852,0.0719625,0.113657,0.0787842,0.0821682,0.116744,0.285827,0.0803323,0.077979,0.0628192,0.0373194,0.0238043,0.0621284,0.0686333,0.0933077,0.14019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.108437,0.0780693,0.0894769,0.105129,0.11818,0.196785,0.116449,0.128215,0.168798,0.412463,0.141435,0.117012,0.0923943,0.0564332,0.0307768,0.0974394,0.105301,0.164881,0.205961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0992522,0.068972,0.0741583,0.0824838,0.0928812,0.151649,0.0984543,0.0973333,0.122977,0.289883,0.101732,0.0950764,0.0648142,0.0408105,0.0203655,0.0669331,0.0747493,0.101244,0.13453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0916427,0.055115,0.0664434,0.0658484,0.0827142,0.133526,0.0968786,0.0964763,0.113064,0.281221,0.0933211,0.0763321,0.0625224,0.036076,0.0206844,0.0599061,0.0730585,0.0935881,0.128251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.112914,0.0833896,0.0851019,0.0955763,0.108268,0.157683,0.110509,0.113669,0.14377,0.347698,0.092948,0.0829828,0.0690709,0.0366002,0.0223806,0.0644272,0.070701,0.106102,0.139315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.105639,0.0762626,0.0793721,0.0904732,0.0988178,0.155614,0.114626,0.105659,0.137364,0.322412,0.102615,0.0890143,0.0695047,0.041721,0.0260923,0.0665583,0.0786684,0.124289,0.163675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0999463,0.0734199,0.0715265,0.0827736,0.0789498,0.11415,0.0977382,0.0786856,0.101702,0.257122,0.0908629,0.0733468,0.0587723,0.033881,0.0193131,0.0529774,0.0639008,0.0896921,0.122995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12601,0.0894753,0.0980952,0.114543,0.118443,0.166562,0.134629,0.127948,0.167102,0.427094,0.137528,0.119796,0.0814061,0.053269,0.03009,0.0894861,0.104813,0.131105,0.186225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.176866,0.114237,0.119093,0.132115,0.1327,0.20907,0.137696,0.130236,0.17252,0.415612,0.135925,0.107995,0.0793046,0.0494267,0.0287248,0.0751106,0.0826614,0.130381,0.167459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0933466,0.0705038,0.0686235,0.0801539,0.0879171,0.137074,0.0912003,0.0922768,0.125733,0.25347,0.0818912,0.0779648,0.0582258,0.032453,0.0191958,0.0573455,0.0687829,0.0887409,0.114494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.112197,0.0699413,0.0857868,0.0892987,0.0969396,0.132349,0.0980162,0.0901299,0.113303,0.29879,0.0795759,0.0744996,0.0560169,0.0350586,0.0178004,0.0581838,0.0649875,0.0837637,0.116757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.129016,0.0897743,0.0938319,0.0986135,0.102507,0.142808,0.096289,0.0917016,0.110605,0.302348,0.0860042,0.0758681,0.0573521,0.037919,0.0176178,0.0539535,0.0636286,0.0839825,0.0999088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11324,0.0717642,0.0670809,0.0831688,0.0958556,0.144672,0.104485,0.108228,0.144586,0.341939,0.109012,0.0884059,0.0723969,0.0374101,0.0224083,0.0681761,0.0783922,0.10805,0.149393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.143285,0.0972859,0.0879556,0.103583,0.11023,0.161607,0.104543,0.0996225,0.129271,0.324379,0.109492,0.0983599,0.0690594,0.0404503,0.0205816,0.0572008,0.073323,0.0889116,0.12832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.153658,0.0942862,0.100216,0.111882,0.115503,0.212898,0.141473,0.142498,0.188786,0.503871,0.154928,0.165922,0.123598,0.0710319,0.0423454,0.115917,0.148988,0.231262,0.316818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.175417,0.105305,0.118154,0.125571,0.130211,0.219603,0.158773,0.151718,0.196484,0.474466,0.146714,0.117535,0.101225,0.0595938,0.0329757,0.0930877,0.100447,0.16471,0.212932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13066,0.0833622,0.0951746,0.101712,0.111364,0.152307,0.115173,0.118446,0.153342,0.36877,0.115047,0.0970893,0.074403,0.0374194,0.0202248,0.0528321,0.0545953,0.0855885,0.113515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.159402,0.107991,0.103449,0.113387,0.126794,0.195379,0.133913,0.130205,0.165317,0.377255,0.133158,0.102307,0.0918854,0.0449393,0.0270506,0.0779322,0.0883428,0.123169,0.14392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0951329,0.0622969,0.0724128,0.0788263,0.0878294,0.139181,0.0914823,0.0831951,0.10804,0.272008,0.0904848,0.0822441,0.0555284,0.034052,0.0200083,0.0537537,0.0601652,0.0829052,0.110378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.178927,0.107273,0.122105,0.137371,0.137534,0.237495,0.163232,0.147037,0.178505,0.421536,0.146883,0.119598,0.0862854,0.0473045,0.0268113,0.0757586,0.0867029,0.12658,0.14532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.127766,0.0721093,0.0776996,0.0886357,0.0953379,0.15447,0.107072,0.105,0.13909,0.359318,0.122197,0.11326,0.0884772,0.0480661,0.0264813,0.080425,0.0837406,0.127526,0.205071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.140213,0.0821705,0.0871202,0.10089,0.116306,0.159649,0.106865,0.113461,0.128635,0.339693,0.119223,0.0917091,0.0735808,0.0431398,0.0221335,0.0660933,0.0755258,0.0944517,0.141627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.119008,0.0736773,0.0881356,0.101292,0.114728,0.176314,0.118515,0.126918,0.142394,0.361438,0.110528,0.0962897,0.0731467,0.0460662,0.0239538,0.072573,0.0814685,0.122005,0.164602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.133539,0.0891225,0.0892299,0.0970211,0.119906,0.176643,0.139489,0.13041,0.165856,0.399275,0.129969,0.109704,0.0840412,0.0535715,0.027795,0.0808281,0.0916546,0.131474,0.166077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
