ut1_gear1_1996,ut1_gear1_1997,ut1_gear1_1998,ut1_gear1_1999,ut1_gear1_2000,ut1_gear1_2001,ut1_gear1_2002,ut1_gear1_2003,ut1_gear1_2004,ut1_gear1_2005,ut1_gear1_2006,ut1_gear1_2007,ut1_gear1_2008,ut1_gear1_2009,ut1_gear1_2010,ut1_gear1_2011,ut1_gear1_2012,ut1_gear1_2013,ut1_gear1_2014,ut1_gear2_1996,ut1_gear2_1997,ut1_gear2_1998,ut1_gear2_1999,ut1_gear2_2000,ut1_gear2_2001,ut1_gear2_2002,ut1_gear2_2003,ut1_gear2_2004,ut1_gear2_2005,ut1_gear2_2006,ut1_gear2_2007,ut1_gear2_2008,ut1_gear2_2009,ut1_gear2_2010,ut1_gear2_2011,ut1_gear2_2012,ut1_gear2_2013,ut1_gear2_2014,ut1_gear3_1996,ut1_gear3_1997,ut1_gear3_1998,ut1_gear3_1999,ut1_gear3_2000,ut1_gear3_2001,ut1_gear3_2002,ut1_gear3_2003,ut1_gear3_2004,ut1_gear3_2005,ut1_gear3_2006,ut1_gear3_2007,ut1_gear3_2008,ut1_gear3_2009,ut1_gear3_2010,ut1_gear3_2011,ut1_gear3_2012,ut1_gear3_2013,ut1_gear3_2014,ut1_gear4_1996,ut1_gear4_1997,ut1_gear4_1998,ut1_gear4_1999,ut1_gear4_2000,ut1_gear4_2001,ut1_gear4_2002,ut1_gear4_2003,ut1_gear4_2004,ut1_gear4_2005,ut1_gear4_2006,ut1_gear4_2007,ut1_gear4_2008,ut1_gear4_2009,ut1_gear4_2010,ut1_gear4_2011,ut1_gear4_2012,ut1_gear4_2013,ut1_gear4_2014,ut1_gear5_1996,ut1_gear5_1997,ut1_gear5_1998,ut1_gear5_1999,ut1_gear5_2000,ut1_gear5_2001,ut1_gear5_2002,ut1_gear5_2003,ut1_gear5_2004,ut1_gear5_2005,ut1_gear5_2006,ut1_gear5_2007,ut1_gear5_2008,ut1_gear5_2009,ut1_gear5_2010,ut1_gear5_2011,ut1_gear5_2012,ut1_gear5_2013,ut1_gear5_2014
0.142435,0.0899777,0.0953577,0.10585,0.109082,0.191761,0.131922,0.132811,0.172036,0.395813,0.143524,0.152888,0.116265,0.0685678,0.0414613,0.109451,0.138421,0.206469,0.271537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.160893,0.0999504,0.111441,0.118007,0.12209,0.197163,0.14681,0.140769,0.178386,0.377783,0.136459,0.110891,0.09627,0.0578529,0.032438,0.0888864,0.0955673,0.151861,0.191789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.122484,0.0799822,0.0907858,0.0967108,0.105387,0.141275,0.108788,0.1117,0.142163,0.308415,0.108676,0.092525,0.0717024,0.036728,0.0200217,0.0514608,0.0531317,0.0820281,0.107309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.147346,0.102365,0.0982778,0.107195,0.119085,0.177477,0.125334,0.122085,0.152375,0.314259,0.124673,0.0972472,0.0877903,0.0439445,0.026688,0.0749728,0.084553,0.115886,0.134043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0907479,0.0603961,0.0698532,0.0757995,0.0840828,0.129929,0.0874225,0.0798284,0.102409,0.238152,0.0865117,0.0789529,0.0540148,0.0334788,0.0198094,0.0523345,0.058391,0.0795616,0.104504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.163833,0.10172,0.114945,0.128353,0.128496,0.211399,0.150606,0.136738,0.16348,0.343962,0.136605,0.112723,0.0826676,0.0462031,0.026455,0.07296,0.0830505,0.118896,0.135255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.119941,0.0695708,0.0747577,0.0848211,0.0909343,0.143131,0.101539,0.0996755,0.12985,0.301848,0.115026,0.107081,0.084676,0.0469292,0.0261338,0.0772759,0.0803302,0.11973,0.18541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.130827,0.0788851,0.083433,0.0959675,0.109797,0.147557,0.101353,0.107261,0.120705,0.288011,0.11239,0.0876295,0.0709389,0.0422225,0.0218904,0.0639565,0.0727442,0.0901283,0.132055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.112199,0.0710286,0.0843633,0.0963306,0.108391,0.161645,0.111761,0.119194,0.132721,0.303326,0.104639,0.0917992,0.0705356,0.0450213,0.0236692,0.0700022,0.0782383,0.114856,0.151769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.125007,0.0852665,0.0853648,0.0924631,0.112996,0.161921,0.130198,0.122264,0.152831,0.329194,0.121877,0.103901,0.0806066,0.0521618,0.0274123,0.0776478,0.0875798,0.123198,0.153019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0957187,0.0595978,0.0684545,0.0790195,0.0878339,0.147831,0.103728,0.111372,0.130726,0.294824,0.107354,0.0955608,0.0750287,0.0452774,0.0271721,0.0774788,0.0801015,0.111583,0.156962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0667356,0.048139,0.0520791,0.0587061,0.0671026,0.103569,0.0804208,0.0730363,0.089844,0.188392,0.0672162,0.0495792,0.0403719,0.0245866,0.0152979,0.0434863,0.0538367,0.0709459,0.0908446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11246,0.0745876,0.0838715,0.0998393,0.0865032,0.153408,0.113231,0.101842,0.123396,0.276559,0.0997114,0.0812413,0.0616358,0.0396462,0.0194824,0.0648225,0.0733575,0.0991709,0.128402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0914268,0.0677838,0.0714633,0.0808315,0.0891632,0.14268,0.107039,0.107346,0.127141,0.297713,0.0947673,0.094429,0.0675333,0.0416242,0.0197154,0.0637204,0.0588154,0.0867931,0.123507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1116,0.0858619,0.0852364,0.0905568,0.100763,0.150939,0.105219,0.0980884,0.124136,0.252368,0.096852,0.082529,0.064544,0.0357075,0.021807,0.0589567,0.0679804,0.0931122,0.126635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0903081,0.0587261,0.070899,0.080534,0.0909328,0.131199,0.0859685,0.0961968,0.112081,0.251658,0.0955509,0.0774048,0.0619818,0.0351846,0.0179377,0.0566014,0.0643792,0.0843622,0.105922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.149773,0.0919775,0.10042,0.103808,0.103192,0.160585,0.128068,0.124682,0.165554,0.39253,0.148685,0.13261,0.102751,0.0551599,0.0317871,0.0929672,0.103298,0.143943,0.175602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1395,0.092565,0.10367,0.103865,0.133065,0.179134,0.133462,0.131534,0.14718,0.349897,0.137624,0.117596,0.0845922,0.0526768,0.0299198,0.0897746,0.0930638,0.139763,0.178432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.172504,0.11199,0.100849,0.118132,0.110881,0.186652,0.116403,0.128479,0.140413,0.318274,0.119629,0.105727,0.090289,0.0545236,0.0271214,0.0704935,0.0806062,0.105749,0.139241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0739155,0.0447125,0.0458958,0.0542967,0.0589592,0.0943855,0.0727353,0.0618784,0.0871143,0.201009,0.0635966,0.0541143,0.0417895,0.0245172,0.0147633,0.0412868,0.0526241,0.0675415,0.0933351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.124541,0.0912586,0.0948329,0.107345,0.135427,0.170207,0.130759,0.111851,0.146555,0.323161,0.12295,0.0985268,0.0726705,0.0451106,0.0230108,0.0694869,0.075856,0.109175,0.143298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.112968,0.0725961,0.0869492,0.0891964,0.09671,0.130947,0.0866226,0.0832229,0.103715,0.21711,0.0767725,0.0720393,0.0583405,0.0351599,0.0186134,0.0491688,0.0555835,0.071367,0.102896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0955854,0.0704077,0.0704964,0.0802662,0.0854794,0.13616,0.089404,0.10144,0.130149,0.300467,0.105772,0.0976502,0.0779641,0.0415275,0.025167,0.0685742,0.0769202,0.106056,0.146553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0829309,0.0489509,0.0517761,0.062051,0.0702022,0.108064,0.0834895,0.0734635,0.107637,0.238174,0.0846904,0.0647656,0.0494942,0.0317443,0.018193,0.049346,0.0527274,0.0685812,0.0959807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.105921,0.0725315,0.0801555,0.102517,0.101642,0.143446,0.107496,0.0935454,0.109832,0.285522,0.0923722,0.0794025,0.0700467,0.0413897,0.0236109,0.0715532,0.0825676,0.121651,0.173401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.118507,0.070321,0.0848637,0.0876752,0.102341,0.165891,0.103843,0.107235,0.123476,0.241706,0.0845655,0.0796871,0.0613047,0.032682,0.0187717,0.0527069,0.0604025,0.0838642,0.0950453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0986905,0.0633892,0.069308,0.0873237,0.0850837,0.130418,0.0902086,0.0858779,0.117141,0.273272,0.0910929,0.0762035,0.0571916,0.0351599,0.0188885,0.0639015,0.072444,0.098466,0.12889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0849858,0.057733,0.0610365,0.0662495,0.0741535,0.109303,0.0784316,0.0771586,0.0893555,0.211859,0.0724351,0.0716691,0.0480812,0.0283664,0.0168881,0.0519497,0.0563557,0.0824265,0.10347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0643514,0.0450591,0.0494477,0.0594847,0.0698175,0.0957527,0.0692901,0.0736755,0.0843751,0.183832,0.0657832,0.0493398,0.0411197,0.0249653,0.0147582,0.0398057,0.044048,0.0644458,0.0782156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.105,0.076557,0.0706366,0.0822504,0.0866744,0.145447,0.107154,0.10565,0.138049,0.282307,0.106167,0.0990077,0.0638509,0.0392786,0.0225791,0.0608026,0.0672249,0.0877786,0.112485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.127155,0.0941258,0.108233,0.107745,0.112308,0.175375,0.125126,0.135141,0.155344,0.36163,0.136753,0.122534,0.0946138,0.0576636,0.0302686,0.0831695,0.101029,0.145158,0.184991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0969273,0.0781837,0.0745029,0.0885938,0.094362,0.140316,0.105829,0.103255,0.118846,0.264333,0.0955559,0.087637,0.0654826,0.0383316,0.022433,0.0659528,0.0699031,0.0952637,0.12736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.105477,0.0787259,0.0861084,0.0948118,0.101366,0.164657,0.107309,0.111909,0.13276,0.317444,0.126184,0.102547,0.0755935,0.0511531,0.0265568,0.0707,0.0880003,0.120543,0.151886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.101179,0.0610651,0.0738645,0.0879316,0.0916765,0.138731,0.0971709,0.0979912,0.116072,0.263925,0.0864188,0.0755336,0.063181,0.0353194,0.0192559,0.0587509,0.0687558,0.0962835,0.125088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0641292,0.0416458,0.0465545,0.050784,0.0511114,0.075539,0.052261,0.0482862,0.0533874,0.112791,0.0386823,0.0293122,0.0238822,0.013658,0.00810933,0.0239247,0.025732,0.0351698,0.0409783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0774817,0.0555993,0.0565767,0.0662601,0.0695228,0.105189,0.0737634,0.0756421,0.087688,0.171932,0.0611504,0.0491136,0.0353504,0.0218615,0.0127663,0.039057,0.0438396,0.0622693,0.0755615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0806654,0.0496209,0.0557655,0.069261,0.0692103,0.0997816,0.0844312,0.0672992,0.0915363,0.189991,0.0633174,0.0564166,0.0465582,0.0275602,0.01487,0.0448556,0.0494112,0.0769869,0.0961042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0991245,0.0654998,0.0687778,0.085063,0.0865277,0.139032,0.0905158,0.10109,0.119897,0.245979,0.0865964,0.0725906,0.0643195,0.0361663,0.0194316,0.064043,0.0731741,0.101293,0.13667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0666889,0.0490803,0.0498046,0.0574078,0.0677179,0.109174,0.0753951,0.0804325,0.100535,0.229698,0.0795987,0.0689524,0.047302,0.0288632,0.0177369,0.0563465,0.0580533,0.0955601,0.12094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10198,0.0698099,0.0643851,0.0759748,0.0789411,0.126637,0.0824106,0.0844387,0.111878,0.247378,0.088226,0.0770537,0.0529312,0.0324883,0.017974,0.0511339,0.0494555,0.0729785,0.0869091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.113661,0.0892261,0.0843381,0.105516,0.117255,0.172551,0.147126,0.131078,0.167692,0.36672,0.156375,0.144206,0.0972318,0.0702241,0.0407756,0.11067,0.127385,0.181341,0.254865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0687357,0.0466285,0.0558975,0.0568999,0.0670187,0.100182,0.0715275,0.0701629,0.084306,0.18299,0.067359,0.0556,0.0453798,0.0268621,0.0144486,0.0421718,0.0513779,0.0731937,0.0936907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0609452,0.0410201,0.0429096,0.0475856,0.0527256,0.0839536,0.0550155,0.0576789,0.0734899,0.158203,0.0552591,0.0429,0.0383969,0.0211334,0.0121054,0.0393189,0.0441335,0.062655,0.0863527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.102428,0.0754662,0.0801029,0.074364,0.0843471,0.127867,0.10078,0.0915445,0.122504,0.261377,0.098398,0.0807265,0.0639367,0.0392628,0.0208607,0.0714427,0.0785514,0.109129,0.132494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0832375,0.0572161,0.064129,0.0733927,0.0790587,0.124572,0.081004,0.0797366,0.0966223,0.225538,0.0794,0.0644236,0.0448807,0.0287642,0.0167892,0.0474232,0.0514503,0.0698043,0.0929778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.135697,0.0948712,0.102647,0.112103,0.122815,0.183552,0.135934,0.127867,0.157729,0.342578,0.13263,0.115911,0.0825854,0.047359,0.0288733,0.0817674,0.0965276,0.128731,0.155196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.100016,0.0741808,0.0868429,0.0969118,0.0914718,0.141703,0.105165,0.0930429,0.116538,0.271595,0.0881412,0.0840151,0.0596125,0.0359337,0.020571,0.0566916,0.0674764,0.0884478,0.113556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.095944,0.0696982,0.0779788,0.0829638,0.0895237,0.130171,0.104365,0.0997877,0.135509,0.308223,0.115554,0.0890526,0.0717212,0.0410028,0.0226315,0.0583176,0.0739756,0.102007,0.128405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.111992,0.0829487,0.0862765,0.107304,0.115389,0.153895,0.125594,0.101068,0.134733,0.303487,0.110133,0.0884829,0.0721566,0.0411824,0.0255298,0.0709537,0.0760751,0.11238,0.139555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.162584,0.119182,0.121335,0.130434,0.132187,0.210631,0.164081,0.138666,0.182172,0.416596,0.172909,0.149832,0.12075,0.0660905,0.0366185,0.0944041,0.115624,0.147559,0.212662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
