sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015
344.282,326.249,311.083,298.689,288.539,281.557,276.223,279.759,290.479,303.719,310.507,324.953,334.836,339.305,342.144,349.508,358.964,373.495,393.694,427.899
212.106,208.74,206.538,203.073,200.014,199.196,200.011,210.079,225.187,240.952,246.51,262.301,274.869,282.034,288.506,298.855,310.743,327.493,349.282,384.339
278.573,266.17,255.648,245.551,237.208,232.577,231.199,242.144,259.658,278.222,287.646,301.493,308.933,311.833,313.315,314.661,313.662,318.767,334.546,372.149
128.629,126.916,125.848,124.769,125.303,127.337,127.738,133.752,142.481,152.353,153.243,163.339,169.22,171.633,174.07,179.597,185.269,196.514,216.617,255.724
151.303,150.26,148.693,146.463,144.304,144.903,145.318,150.828,159.265,168.454,168.044,178.985,187.559,193.449,197.257,202.287,208.828,227.95,263.168,313.864
147.756,143.625,138.414,131.61,124.01,118.523,112.537,113.543,117.724,122.774,121.169,128.596,134.129,137.521,140.593,143.399,143.329,146.039,152.041,163.42
235.398,226.67,217.605,207.686,198.013,190.209,183.328,185.777,195.507,208.687,213.656,225.944,232.659,235.516,236.625,237.016,233.334,230.954,234.389,252.466
232.178,223.13,213.533,203.481,196.226,192.284,191.511,202.21,218.874,234.003,236.586,242.525,240.959,234.958,228.575,224.692,222.052,225.431,236.224,258.484
318.991,312.386,305.456,301.069,300.884,304.316,309.894,327.988,357.342,388.994,404.799,415.9,414.489,406.414,398.992,397.305,400.627,415.426,445.944,503.252
161.406,156.515,151.853,145.323,138.403,134.343,129.75,131.946,137.442,142.515,139.08,146.701,153.282,158.092,161.172,163.298,161.516,161.373,164.433,177.94
210.921,197.62,187.379,179.084,173.884,173.275,175.508,185.846,199.949,213.976,218.331,231.611,239.579,244.192,249.97,259.756,272.376,299.97,357.448,479.994
158.637,156.96,155.782,152.911,148.196,144.493,139.568,139.879,145.224,152.715,153.414,164.367,171.031,172.553,169.908,165.713,158.803,155.652,157.418,168.688
303.126,290.514,280.312,274.05,272.353,276.21,284.718,305.488,334.693,364.38,383.768,406.215,416.17,414.684,409.314,407.141,409.992,428.539,469.396,538.239
178.335,173.246,168.506,162.394,156.764,152.768,149.956,155.469,167.395,180.924,184.92,195.375,200.608,201.256,199.703,198.868,196.473,198.053,205.633,227.36
214.497,208.615,202.301,194.292,188.587,186.698,187.335,197.614,212.133,227.317,234.151,246.36,252.725,255.852,257.736,258.969,258.417,267.21,292.849,343.115
163.79,165.312,167.145,167.173,166.778,169.047,171.489,180.452,193.027,204.314,204.274,211.927,213.098,210.716,207.076,204.323,200.545,201.311,205.009,217.412
161.194,158.288,154.88,150.567,148.805,151.071,153.934,162.285,174.875,187.03,188.647,197.944,203.012,206.484,210.69,217.178,221.76,228.22,236.601,251.009
227.223,224.141,220.384,216.485,214.423,216.541,222.719,238.883,260.441,279.54,282.274,289.984,292.147,293.352,297.758,306.074,313.338,324.065,337.931,361.481
160.688,157.798,154.908,150.28,145.279,140.654,137.571,142.603,150.541,158.376,155.359,161.153,162.43,162.353,162.094,164.198,165.898,174.052,190.469,219.75
209.619,204.046,199.038,193.861,189.853,188.96,191.551,204.522,224.43,244.635,251.301,261.338,264.621,266.548,273.175,288.103,307.914,338.029,378.228,431.755
290.307,276.052,265.891,258.068,252.979,251.967,254.632,270.442,295.687,322.706,338.025,353.227,354.931,349.03,343.389,340.642,337.156,340.38,359.416,404.051
187.332,186.212,187.292,188.102,189.63,192.278,193.975,202.224,212.784,222.31,222.074,231.248,238.211,242.494,246.057,250.873,255.756,265.45,276.257,292.282
257.589,251.102,247.038,242.888,239.015,236.669,237.425,250.116,272.018,295.976,308.305,321.145,322.288,316.753,313.388,318.284,328.479,348.34,378.24,431.286
188.326,179.59,170.97,163.215,158.898,157.138,154.806,159.451,168.275,178.42,179.547,188.716,192.466,191.705,190.807,191.849,194.185,205.833,228.568,261.054
246.175,239.061,234.056,228.665,223.181,219.882,215.971,219.402,228.412,241.046,245.78,256.936,259.601,254.862,246.746,239.538,233.428,238.042,259.616,306.141
211.227,203.041,195.938,189.396,182.89,179.624,178.643,188.247,204.02,218.917,221.326,229.859,232.83,233.484,236.512,243.222,247.73,254.963,270.109,307.153
191.537,184.351,179.682,174.463,170.919,171.443,175.563,189.469,209.026,229.574,240.484,256.507,266.06,271.176,275.244,279.209,280.317,288.229,307.346,347.884
204.21,195.197,187.24,179.381,172.404,167.458,164.431,170.169,182.309,196.234,200.553,210.795,213.066,208.508,200.163,190.311,177.466,168.347,164.438,169.897
199.917,195.864,193.91,191.039,187.782,186.527,187.011,196.168,210.904,227.387,234.817,249.779,258.863,260.829,259.408,258.251,256.019,258.954,271.908,301.078
267.987,249.931,234.075,219.313,206.116,194.724,185.581,185.491,194.264,206.622,210.577,223.622,231.747,235.169,238.432,245.65,257.352,279.95,314.637,371.264
235.046,223.27,210.651,198.884,191.56,189.261,191.099,201.599,217.459,231.975,236.326,250.308,261.494,268.01,270.93,273.512,276.906,291.037,324.283,389.246
181.757,176.583,172.161,167.061,162.72,158.89,153.992,158.084,168.428,181.423,187.142,202.585,212.024,216.614,219.076,221.68,223.306,229.823,243.93,268.71
205.466,202.818,198.592,194.56,191.944,193.366,198.693,215.365,237.915,260.643,270.087,282.6,285.929,283.176,280.694,281.694,283.477,291.498,303.558,326.334
192.736,192.403,190.895,188.193,186.163,185.789,185.04,190.673,202.811,216.332,222.488,239.721,254.441,264.979,272.414,278.602,284.313,301.309,339.231,403.208
510.649,488.787,470.147,451.947,436.909,429.752,430.604,450.289,484.627,525.308,557.185,592.771,614.22,622.605,626.255,635.561,653.4,690.776,758.066,870.775
169.055,166.563,165.075,163.255,162.536,165.048,170.63,186.927,211.058,235.407,246.018,262.535,272.898,278.747,283.457,286.912,285.81,286.208,289.445,303.623
158.012,153.859,149.953,144.878,141.666,140.083,138.556,144.023,154.611,168.18,172.79,185.045,190.404,190.317,189.083,189.553,188.672,191.755,200.26,225.036
170.054,166.564,163.889,160.645,157.756,156.154,154.822,161.433,173.305,186.237,190.22,202.72,211.147,216.862,220.912,223.778,222.693,224.735,231.294,249.432
465.171,440.447,415.079,392.129,377.317,375.854,391.438,439.117,512.688,592.955,649.234,684.599,692.72,685.475,677.375,680.21,695.906,732.156,794.459,889.708
234.258,229.85,227.58,225.054,222.575,222.212,225.014,239.023,261.971,284.456,291.716,303.027,307.25,305.819,303.668,303.387,303.638,308.762,319.337,340.903
270.126,262.344,251.08,236.22,221.394,210.314,200.078,199.833,206.639,216.569,216.56,220.272,216.653,209.008,201.098,195.535,190.36,190.652,195.785,214.259
152.043,146.537,141.888,137.391,134.273,133.37,132.557,138.555,147.883,155.983,155.493,163.653,168.266,169.546,170.221,170.929,169.249,173.724,188.205,220.89
157.569,156.665,155.703,154.272,152.75,152.516,151.707,156.893,166.267,178.555,185.681,199.349,207.612,211.258,213.346,216.771,219.766,229.072,249.962,297.187
220.454,219.95,219.29,217.822,217.685,220.273,226.716,243.766,268.389,293.469,305.67,320.066,323.999,320.551,315.646,313.465,312.651,318.232,329.759,358.299
203.273,194.015,185.456,176.605,169.974,168.564,172.54,186.382,209.165,232.924,246.405,263.335,272.328,276.772,281.41,288.991,296.748,309.644,329.612,367.329
358.024,354.817,354.379,355.756,360.998,372.852,393.086,428.329,474.15,521.644,549.389,571.803,573.791,562.159,547.996,540.561,542.583,564.234,607.556,676.519
220.73,210.249,201.426,193.996,191.357,192.577,195.589,208.346,226.408,244.509,252.54,265.899,273.63,275.009,273.379,272.467,272.617,278.804,292.224,316.909
183.558,177.139,170.442,162.707,155.162,150.874,147.442,152.273,162.299,174.221,177.431,187.851,193.166,195.491,198.303,203.4,207.598,219.311,242.173,284.38
200.452,194.386,188.2,180.38,172.629,165.161,161.427,171.037,190.951,211.298,216.772,225.313,224.955,218.356,211.633,207.359,203.402,206.326,217.956,245.544
549.478,535.794,525.858,516.129,508.98,509.631,520.736,553.676,606.739,667.103,710.025,744.166,758.48,764.945,777.989,805.353,844.364,904.841,1006.03,1193.45
198.536,196.04,193.179,188.906,184.338,181.249,176.899,180.558,188.793,198.35,199.315,208.19,210.573,209.855,211.144,217.347,225.632,238.849,257.204,288.278
319.882,309.749,299.055,288.255,278.807,273.052,270.972,282.011,300.191,317.903,322.243,332.884,336.433,336.202,333.257,330.041,327.754,333.732,347.527,373.016
257.699,245.366,233.406,222.866,214.909,209.761,206.306,212.756,225.214,240.893,248.687,263.903,271.168,271.041,268.936,268.451,268.102,274.578,292.481,335.517
274.574,262.511,249.43,236.016,226.582,222.33,221.536,230.848,245.425,260.613,266.035,275.593,280.466,281.577,281.038,280.91,279.921,284.504,296.963,329.976
198.906,196.416,192.763,188.016,184.431,182.303,180.612,188.344,203.793,222.429,229.089,239.643,242.834,241.587,240.845,243.48,249.136,264.097,290.88,333.001
209.207,202.327,193.66,184.954,176.971,170.811,165.444,168.104,175.956,185.409,188.025,196.059,198.444,197.158,195.741,196.292,194.523,194.177,196.838,209.382
241.981,235.249,230.364,226.341,224.43,224.415,223.965,230.618,241.91,254.718,258.685,271.212,279.461,285.867,293.724,306.133,321.959,346.919,386.011,443.373
136.418,132.94,130.822,127.139,123.262,121.347,118.124,122.558,130.158,137.272,136.143,141.38,142.885,141.85,140.999,141.806,140.731,145.103,155.833,182.293
187.465,175.307,164.441,154.013,144.092,135.911,127.956,125.27,127.213,130.445,126.688,132.766,134.396,132.978,130.352,127.965,123.529,122.824,123.742,129.586
153.814,145.919,138.607,130.408,123.998,118.207,112.732,111.883,113.031,115.151,108.854,115.228,120.226,123.726,126.765,130.001,128.862,127.98,128.943,134.363
442.426,427.871,408.52,389.84,376.806,374.907,385.045,414.619,457.293,502.16,530.924,556.652,565.654,563.747,561.403,566.213,579.97,615.676,684.837,804.574
265.513,253.535,241.613,232.646,229.035,232.923,241.947,262.73,289.976,316.496,330.665,346.252,351.691,349.475,346.4,347.094,350.409,365.396,395.937,444.735
174.139,168.693,163.342,156.714,151.077,147.97,147.525,153.976,163.996,174.655,173.127,181.709,185.871,186.974,186.975,189.053,192.673,202.965,221.151,254.817
191.249,185.701,180.958,175.393,171.473,171.523,174.594,187.077,206.227,227.043,238.753,255.395,263.995,265.937,265.081,264.521,263.431,270.38,290.173,333.708
251.749,245.336,237.35,226.049,214.405,206.139,202.466,210.635,226.872,244.814,252.141,264.989,267.272,261.383,253.79,249.774,247.386,251.043,260.348,281.934
193.786,193.118,191.632,187.994,182.107,178.567,175.668,181.775,194.312,209.203,214.793,226.352,231.924,232.326,231.493,232.268,233.495,241.427,261.006,307.961
264.65,263.585,260.68,255.625,250.344,248.418,250.701,266.075,293.725,329.093,356.084,384.738,397.681,397.989,392.305,387.33,384.881,396.788,431.129,494.538
177.05,177.011,175.899,172.66,167.994,164.701,161.476,166.756,176.945,187.791,187.984,196.482,200.356,200.791,201.981,207.546,213.87,225.437,243.58,274.69
172.916,165.365,159.346,153.503,150.204,149.007,147.719,155.604,166.822,177.109,178.665,188.819,195.415,196.747,195.008,193.033,191.643,198.722,218.368,256.783
168.473,163.577,158.837,152.909,147.92,144.451,142.419,146.918,155.764,166.229,167.273,176.054,179.32,178.379,175.985,173.348,166.246,158.568,149.7,147.52
130.907,127.978,125.673,122.685,120.32,119.206,116.163,118.441,123.731,129.078,126.502,132.461,135.244,136.821,140.235,145.359,146.747,147.258,149.363,163.92
231.793,222.726,212.084,199.677,187.047,176.615,167.578,166.899,173.948,184.202,185.768,193.173,194.448,191.365,189.102,190.395,191.361,192.44,192.446,194.922
137.067,133.866,132.383,127.699,122.307,118.197,114.095,116.003,120.388,123.947,118.92,123.757,125.068,124.337,123.991,124.317,120.988,118.412,116.155,119.122
233.637,227.221,219.357,211.147,204.897,199.146,194.242,197.816,207.043,217.415,222.021,235.038,244.986,251.54,257.036,264.202,272.717,290.594,321.725,377.48
145.314,141.283,137.647,133.705,130.281,129.57,127.783,134.257,143.736,152.304,152.295,160.911,166.586,169.927,173.946,179.469,182.957,189.289,200.061,221.875
233.877,228.854,223.957,219.397,216.384,218.334,224.939,243.672,270.697,301.852,323.495,348.882,363.762,371.203,377.41,387.564,400.1,421.364,454.263,507.964
210.442,208.465,205.953,199.912,191.184,184.441,179.791,185.294,195.696,206.621,205.189,210.971,211.673,209.405,207.978,207.018,202.549,200.788,203.003,218.681
145.178,143.259,141.926,139.749,136.871,134.226,130.241,133.492,140.341,148.906,149.655,160.853,167.976,171.735,174.185,175.415,172.169,168.887,165.074,165.204
107.623,107.844,108.222,106.659,104.759,103.646,100.96,105.809,113.717,124.046,124.617,135.022,140.863,143.617,145.627,148.042,148.008,151.378,161.261,183.405
121.216,119.211,117.858,115.005,111.085,107.098,102.218,103.434,107.797,112.306,106.217,111.938,116.12,119.11,122.954,128.461,131.475,138.221,146.561,163.88
143.231,139.932,137.69,135.241,133.563,132.31,129.772,131.596,135.441,139.844,136.412,142.33,144.891,145.049,146.225,148.706,147.514,147.345,150.818,161.565
311.597,303.832,295.875,288.248,284.865,287.116,294.601,314.367,344.174,377.013,397.44,416.017,422.195,423.248,428.621,442.03,459.659,486.983,531.508,607.031
174.204,171.28,168.919,166.651,164.592,164.061,162.502,169.417,180.787,192.095,192.803,199.967,201.631,201.049,201.105,202.351,202.38,207.611,224.21,262.491
140.181,136.926,134.238,132.345,132.492,135.111,136.593,144.387,156.221,169.152,172.381,184.609,193.692,199.534,204.905,211.225,215.371,222.999,239.079,273.305
174.58,169.999,166.964,164.194,161.803,160.491,160.224,166.169,178.509,192.825,198.566,212.677,223.256,229.225,233.564,237.897,240.085,247.442,263.604,292.891
200.467,198.397,195.404,191.549,188.726,188.189,186.737,192.05,202.84,216.167,222.157,236.937,247.181,252.557,255.905,261.331,267.01,276.702,286.223,295.369
345.303,334.013,319.879,304.766,292.978,288.136,289.011,300.442,317.633,336.9,346.453,361.228,365.179,361.963,357.193,356.727,359.47,375.217,409.901,476.879
175.802,168.005,160.226,151.603,143.333,138.986,134.932,138.535,144.056,150.26,145.833,151.846,154.078,152.981,151.696,151.951,150.285,152.16,157.926,172.564
195.478,192.483,190.79,190.418,191.446,194.507,197.194,205.805,217.23,230.265,234.549,246.861,255.111,261.311,266.44,272.604,279.246,293.078,314.94,349.512
129.661,129.884,129.75,128.642,125.123,120.665,114.615,115.549,121.999,130.352,132.748,144.051,151.691,155.962,160.56,166.767,171.36,179.138,187.892,202.058
125.291,123.541,123.009,123.243,124.336,127.679,131.911,142.523,156.229,170.01,171.583,181.519,186.777,188.811,190.2,191.112,188.305,187.583,189.172,195.836
320.081,308.758,297.021,285.253,276.1,271.162,272.3,286.377,312.015,341.415,359.395,382.406,392.14,389.108,379.905,373.134,373.904,389.942,419.049,465.797
255.101,240.718,225.911,211.218,198.633,191.486,187.454,196.014,211.651,227.636,230.317,239.707,242.52,240.417,238.76,239.334,239.423,247.898,268.23,306.378
138.767,134.754,131.617,127.576,123.773,120.771,115.807,115.33,117.382,119.098,115.218,120.35,123.622,126.617,130.662,137.858,144.924,156.156,171.758,197.806
228.222,218.896,210.397,201.458,193.967,189.26,188.664,199.096,215.625,229.234,227.196,227.68,221.632,214.107,210.669,213.229,216.676,224.526,238.304,271.141
205.303,198.754,193.805,187.572,181.609,177.924,176.89,186.544,204.481,225.418,236.188,251.611,258.611,260.036,260.296,262.001,263.775,271.571,292.224,338.588
156.733,149.864,145.36,141.773,137.61,133.503,128.808,132.157,140.017,148.787,147.631,155.443,159.68,161.235,162.272,164.734,166.097,171.76,183.115,204.196
284.554,283.603,284.176,285.59,288.075,295.579,306.934,329.68,358.631,391.232,414.202,443.06,466.895,488.092,509.384,531.99,552.58,583.183,635.458,720.045
171.808,165.809,159.901,154.211,148.446,145.451,142.658,147.943,157.206,165.937,165.471,173.915,178.533,179.851,179.718,179.937,178.971,183.243,196.645,228.5
147.372,142.689,138.295,132.08,126.673,122.309,117.384,119.131,125.644,133.537,132.166,140.57,145.092,145.79,145.694,145.886,143.026,143.969,151.046,168.956
278.989,274.355,266.123,253.126,238.826,227.621,222.421,229.376,242.414,254.984,258.177,270.031,277.835,281.735,282.223,282.036,278.866,280,288.641,311.173
169.55,166.72,167.492,168.648,170.278,172.846,175.536,183.431,196.115,209.347,211.574,221.679,227.445,230.153,231.669,233.674,234.605,239.609,247.173,260.892
198.967,193.134,186.004,175.841,165.746,158.839,153.997,158.029,166.006,173.615,170.532,173.241,170.223,164.98,160.84,160.431,161.151,166.712,175.717,189.644
263.383,254.407,244.197,232.55,219.443,209.074,200.332,202.733,213.018,226.284,231.724,247.041,258.385,262.585,261.976,261.382,261.35,270.792,295.911,344.591
295.304,283.118,270.695,257.855,246.767,238.767,233.384,238.787,252.692,270.991,283.842,303.6,313.771,315.811,316.587,322.238,329.208,340.935,358.462,389.307
286.348,279.923,273.335,266.552,262.914,264.148,270.057,288.436,314.212,343.173,360.947,378.708,381.888,376.754,373.648,379.783,392.977,416.986,451.392,500.705
270.118,256.456,242.259,230.07,221.863,221.281,226.132,240.916,262.201,284.58,291.899,302.523,303.483,298.803,294.82,295.785,299.562,310.354,330.489,369.586
189.012,188.301,187.788,186.757,186.94,189.233,193.278,205.316,222.533,241.832,251.174,266.431,272.198,270.789,268.267,269.131,272.282,284.314,310.348,361.648
314.468,298.669,281.581,265.544,252.614,247.365,249.597,266.133,292.547,322.408,340.87,362.169,370.631,367.826,361.942,359.765,359.892,369.138,390.777,433.57
204.968,201.813,198.764,192.093,184.17,177.944,174.113,179.115,189.292,200.531,201.903,211.738,217.188,219.223,220.934,224.969,228.306,236.132,250.004,278.236
306.301,293.1,281.55,269.126,256.644,245.48,237.023,239.07,248.698,257.979,255.705,259.704,256.344,249.627,241.174,232.442,221.667,216.409,217.629,226.661
421.362,397.774,375.491,356.131,343.014,337.598,341.496,362.791,393.875,424.334,438.293,448.12,441.728,426.875,412.88,402.398,391.675,387.109,392.448,418.347
185.918,184.02,180.221,174.086,168.644,166.004,164.576,170.388,181.447,193.071,194.299,204.677,212.344,218.063,223.81,233.035,246.047,270.699,305.359,349.221
