ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,umsy1,q1,q2,q3,q4,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
0.363097,0.728263,0.301158,0.262925,0.10915,0.0588235,1.47059, 351.328, 105.686, 38.0013, 6.10931, 0.997778,0.169481,0.144822,0.166572,0.127665,192.517,9.32451,0.964917,10.7956,2.26266,9,0.5,9.1481,1.47114,8.92346,1.06464,137.276
1.2173,0.859051,0.3882,1.27805,0.541978,0.0588235,1.47059, 588.071, 137.327, 97.1856, 59.3511, 1,0.127788,0.0775879,0.0879798,0.064341,575.754,10.0127,0.963494,12.8522,2.23658,9,0.5,9.81696,1.36619,9.36718,0.996017,147.975
1.80704,0.703095,0.33811,0.792728,0.256457,0.0588235,1.47059, 1286.06, 386.953, 153.39, 8.70768, 0.999835,0.119244,0.0983068,0.0852843,0.0669181,491.267,8.91997,0.830861,12.2644,2.34554,9,0.5,9.29041,1.3263,9.16135,1.02534,153.536
0.488858,0.927568,0.312895,0.464959,0.133666,0.0588235,1.47059, 428.102, 94.0695, 59.6277, 22.3107, 1,0.179823,0.117204,0.1038,0.0712947,319.445,9.52214,1.00036,13.2811,2.56171,9,0.5,9.40766,1.53689,8.67422,1.01964,145.494
0.679169,0.79468,0.296025,0.382689,0.107029,0.0588235,1.47059, 686.938, 188.865, 80.0047, 10.1723, 0.999962,0.0953554,0.132996,0.0849088,0.0696805,311.816,9.01698,0.828887,10.5198,2.30608,9,0.5,8.76449,1.43175,8.82424,1.07234,147.749
0.950542,0.726132,0.328419,0.393837,0.177602,0.0588235,1.47059, 731.844, 218.149, 85.8002, 8.58791, 0.999814,0.0885082,0.118992,0.12718,0.114298,268.42,9.50906,0.998894,8.30532,1.59568,9,0.5,8.61843,1.22815,9.03695,1.01803,147.522
1.17398,0.914698,0.368493,0.815355,0.308156,0.0588235,1.47059, 658.165, 138.104, 110.016, 60.4605, 1,0.224643,0.113999,0.13488,0.115012,430.759,9.52962,0.900875,13.2226,2.1033,9,0.5,10.0769,1.34876,10.1683,1.12666,149.003
1.7242,0.784154,0.368459,0.875325,0.497769,0.0588235,1.47059, 966.884, 257.185, 139.818, 30.5028, 1,0.130432,0.078511,0.08359,0.0686056,404.274,9.37508,0.848161,12.8024,2.34095,9,0.5,9.31878,1.3805,9.27212,1.06616,142.934
0.280042,0.911465,0.291008,0.273984,0.0845021,0.0588235,1.47059, 295.91, 68.9849, 37.5711, 15.8613, 1,0.514817,0.165868,0.127987,0.110417,220.69,9.53855,1.00461,17.6655,3.47948,9,0.5,8.66513,1.45747,8.89845,1.06931,148.216
1.36127,0.831167,0.364291,0.952426,0.376498,0.0588235,1.47059, 788.231, 195.521, 118.481, 33.7494, 1,0.0600302,0.0736463,0.0741525,0.0541312,482.689,9.40811,0.880088,9.39463,1.79142,9,0.5,8.96241,1.27023,8.61063,0.985632,149.716
0.34643,0.820216,0.286408,0.270718,0.0964712,0.0588235,1.47059, 381.185, 102.253, 43.9392, 9.44709, 0.999921,0.155403,0.137141,0.101953,0.0883664,234.466,9.11033,0.878904,12.1253,2.65657,9,0.5,8.58553,1.41998,8.93287,1.16013,148.316
0.889227,0.9083,0.348769,0.514298,0.182271,0.0588235,1.47059, 581.27, 125.69, 91.0141, 55.0646, 1,0.118128,0.128131,0.157857,0.125636,273.448,9.45647,0.863164,10.1116,1.96686,9,0.5,9.88884,1.4998,9.6237,1.06298,151.055
0.35632,0.722684,0.245264,0.244693,0.0509806,0.0588235,1.47059, 573.224, 176.467, 50.7887, 2.53104, 0.920424,0.107864,0.148648,0.0964867,0.081578,302.368,9.06349,0.939117,10.1727,2.64042,9,0.5,8.22129,1.384,8.63918,1.13817,155.089
0.435037,0.84968,0.289384,0.287143,0.0686068,0.0588235,1.47059, 466.286, 120.03, 55.8763, 13.2782, 0.999998,0.226976,0.157965,0.126638,0.105914,271.482,9.35143,0.909231,12.6366,2.38559,9,0.5,8.90711,1.42968,9.03905,1.10228,150.15
0.483664,0.82166,0.313332,0.362354,0.126807,0.0588235,1.47059, 421.998, 112.015, 52.8949, 18.2791, 1,0.155992,0.136861,0.132594,0.114673,268.374,9.79449,0.96587,11.0044,2.14626,9,0.5,9.00704,1.40068,9.25356,1.07921,144.667
0.548917,0.936042,0.333472,0.494871,0.273907,0.0588235,1.47059, 405.578, 84.8831, 61.285, 29.598, 1,0.200049,0.0940289,0.086202,0.0863185,277.374,9.42448,0.976452,14.174,2.74108,9,0.5,8.35543,1.2217,9.32596,1.20786,142.177
0.517482,0.831381,0.317901,0.408265,0.149128,0.0588235,1.47059, 434.571, 113.853, 55.312, 13.4871, 0.999999,0.146294,0.117205,0.101307,0.112193,281.393,9.7176,1.04649,11.9436,2.27406,9,0.5,9.14103,1.51848,10.2233,1.27399,144.372
0.366953,0.940621,0.311212,0.306385,0.139573,0.0588235,1.47059, 325.934, 68.9963, 46.1118, 29.6258, 1,0.259594,0.126716,0.123546,0.115319,212.152,9.46727,0.944324,14.3189,3.01637,9,0.5,8.70758,1.48621,9.19848,1.12913,146.194
0.283156,0.850672,0.253337,0.143874,0.0406009,0.0588235,1.47059, 421.659, 112.006, 44.0804, 6.31611, 0.998193,0.293685,0.19797,0.157163,0.138401,155.597,9.33519,0.98305,13.2782,2.91778,9,0.5,8.52711,1.45043,8.96172,1.15293,148.472
0.406526,0.906664,0.320626,0.364924,0.171201,0.0588235,1.47059, 333.745, 75.7843, 46.878, 25.2353, 1,0.166248,0.123038,0.120336,0.111281,253.917,9.54692,0.967559,12.2323,2.56997,9,0.5,9.01657,1.42921,9.46348,1.12816,136.401
0.91739,0.911803,0.342661,0.51335,0.228424,0.0588235,1.47059, 629.506, 137.731, 95.862, 43.1722, 1,0.219934,0.125914,0.123102,0.131729,310.484,9.73487,0.950606,13.0847,2.41379,9,0.5,9.06811,1.28065,10.053,1.17891,147.702
0.217251,0.74487,0.273213,0.147617,0.0535817,0.0588235,1.47059, 269.042, 80.0186, 27.2914, 5.53845, 0.996067,0.357543,0.198517,0.195566,0.149432,139.947,9.15107,0.86568,13.7942,2.92939,9,0.5,9.11022,1.62773,8.80042,1.09852,148.716
0.62365,0.912311,0.307217,0.39809,0.157708,0.0588235,1.47059, 572.992, 130.233, 77.3358, 17.8046, 1,0.0946203,0.110435,0.0916705,0.0726151,296.591,9.303,0.967331,10.3354,2.23792,9,0.5,8.82845,1.47927,8.80187,1.17254,142.07
0.501642,0.891232,0.283671,0.352231,0.108827,0.0588235,1.47059, 565.521, 138.169, 68.3371, 11.3359, 0.999988,0.0878404,0.122463,0.0991484,0.0814519,327.155,9.50198,1.03031,9.71713,2.11775,9,0.5,9.02255,1.4702,9.18183,1.18147,146.246
0.368196,0.896117,0.308782,0.206845,0.111772,0.0588235,1.47059, 333.825, 78.6675, 44.2059, 12.8226, 0.999997,0.222686,0.145966,0.184595,0.13947,138.334,9.283,1.02329,11.8596,2.61448,9,0.5,8.89389,1.46121,8.59792,1.09751,151.79
0.946106,0.897591,0.337505,0.632824,0.276785,0.0588235,1.47059, 676.626, 154.056, 99.4987, 39.5463, 1,0.22396,0.096243,0.0974805,0.0788846,360.452,9.89888,0.971789,15.0747,2.80393,9,0.5,9.51623,1.42569,9.52699,1.16434,152.024
0.281529,0.674574,0.25576,0.156209,0.0472871,0.0588235,1.47059, 409.741, 132.177, 35.5967, 2.53697, 0.920895,0.855953,0.189968,0.16769,0.142287,172.322,9.19585,0.933262,19.5646,3.77287,9,0.5,8.82379,1.4519,9.11589,1.18399,149.023
0.353277,0.869535,0.284645,0.220897,0.094661,0.0588235,1.47059, 394.834, 99.7515, 47.0074, 11.5226, 0.99999,0.218002,0.15963,0.141988,0.115695,188.243,9.52472,1.00146,12.7899,2.99143,9,0.5,8.62323,1.34763,8.71488,1.05643,144.001
0.73489,0.865875,0.313624,0.503111,0.199863,0.0588235,1.47059, 639.624, 158.144, 84.1034, 21.533, 1,0.150445,0.102513,0.0840485,0.063373,363.207,9.70797,0.966977,12.6781,2.40636,9,0.5,8.75627,1.35997,8.56052,1.00885,149.9
0.523588,0.754075,0.313509,0.541411,0.156917,0.0588235,1.47059, 456.152, 132.599, 53.0389, 11.7344, 0.999992,0.0927037,0.112826,0.0897763,0.0811189,436.26,9.70588,0.962487,10.795,2.22788,9,0.5,9.49579,1.52784,9.80263,1.15814,153.256
0.311221,0.889561,0.286862,0.247813,0.084671,0.0588235,1.47059, 341.072, 82.9563, 41.8848, 14.6412, 1,0.12397,0.159387,0.130929,0.130526,218.192,9.52751,0.977706,9.6051,2.13498,9,0.5,8.59578,1.47703,9.37028,1.15325,143.822
0.811508,0.833434,0.335238,0.392847,0.175922,0.0588235,1.47059, 591.083, 150.114, 81.1802, 22.9052, 1,0.118671,0.123126,0.165886,0.107842,230.626,9.38812,0.893786,10.1253,2.17112,9,0.5,9.88224,1.55252,8.99803,1.10806,141.558
0.488727,0.966523,0.312833,0.395605,0.149553,0.0588235,1.47059, 428.21, 85.0619, 62.1567, 26.5778, 1,0.114324,0.134235,0.110649,0.10329,309.455,9.41874,0.999502,10.5586,2.19566,9,0.5,9.02413,1.405,9.55876,1.17828,151.791
0.175829,0.8311,0.283781,0.161924,0.0677841,0.0588235,1.47059, 198.027, 52.8057, 22.695, 8.94884, 0.99987,0.189795,0.200844,0.286293,0.178194,137.497,9.32299,0.957021,9.98091,2.3101,9,0.5,10.2522,1.78438,9.06204,1.13716,150.021
0.550738,0.920482,0.335356,0.393217,0.213653,0.0588235,1.47059, 400.763, 86.3024, 60.2181, 27.7674, 1,0.173139,0.127359,0.135308,0.140906,234.527,9.25657,0.93741,11.2758,2.00624,9,0.5,9.18665,1.51793,9.89245,1.15343,140.234
0.685988,0.839851,0.317208,0.458089,0.181121,0.0588235,1.47059, 579.414, 147.657, 75.6576, 17.8442, 1,0.133417,0.112735,0.0922325,0.0766353,356.024,9.2691,0.885014,12.5753,2.78134,9,0.5,9.07431,1.47268,9.15266,1.1277,151.911
0.397809,0.821538,0.292876,0.271039,0.102789,0.0588235,1.47059, 413.538, 110.345, 48.7444, 10.2583, 0.999965,0.186561,0.152675,0.123559,0.110503,217.854,9.15121,0.891344,12.2561,2.61258,9,0.5,8.77023,1.34026,9.20645,1.14503,137.13
0.325328,0.864902,0.28606,0.160881,0.0589971,0.0588235,1.47059, 359.068, 91.143, 42.7071, 9.55243, 0.999929,0.458938,0.177251,0.182647,0.158045,138.141,9.3498,1.00569,14.8689,2.81203,9,0.5,9.01686,1.52688,9.28397,1.22376,154.748
0.348564,0.863184,0.316562,0.381466,0.121753,0.0588235,1.47059, 296.005, 72.5509, 39.5518, 19.5725, 1,0.152349,0.142384,0.116501,0.105606,269.554,9.22632,0.884653,11.519,2.26344,9,0.5,9.12705,1.56984,9.40917,1.12065,163.23
1.39088,0.847852,0.348148,0.706066,0.234252,0.0588235,1.47059, 913.663, 224.077, 132.729, 30.9925, 1,0.224303,0.116645,0.0812436,0.0930577,461.138,9.50234,0.902714,14.4404,2.56995,9,0.5,8.72073,1.21187,9.88568,1.10944,156.379
0.900678,0.856279,0.321131,0.458029,0.156432,0.0588235,1.47059, 736.335, 182.392, 98.8399, 19.1154, 1,0.0995602,0.13034,0.10695,0.108157,316.073,9.31086,0.910583,9.58165,1.9548,9,0.5,8.66044,1.28601,9.53893,1.12077,151.682
0.536047,0.826086,0.327227,0.3836,0.159533,0.0588235,1.47059, 416.761, 109.025, 54.575, 17.3982, 1,0.20385,0.131151,0.127149,0.123011,239.724,9.78071,1.01381,12.8271,2.63142,9,0.5,8.87279,1.35569,9.54855,1.19772,145.183
0.358931,0.903539,0.300059,0.271546,0.100888,0.0588235,1.47059, 350.597, 81.8296, 45.7703, 17.6404, 1,0.175033,0.148907,0.145624,0.110124,211.913,9.4288,0.966943,11.5841,2.48222,9,0.5,9.15678,1.53999,8.85324,1.0838,152.367
0.429055,0.861258,0.292533,0.343373,0.105557,0.0588235,1.47059, 447.357, 113.124, 54.4641, 10.8298, 0.99998,0.0982442,0.136567,0.0959067,0.0793913,256.948,9.26565,0.964682,9.59311,2.04825,9,0.5,8.32087,1.29266,8.49149,1.05063,138.451
0.573484,0.945361,0.30207,0.259734,0.109345,0.0588235,1.47059, 550.567, 118.912, 74.6337, 22.5944, 1,0.139692,0.130763,0.117307,0.124514,179.164,9.85124,1.06824,10.1018,2.23714,9,0.5,7.5942,1.13228,8.85676,1.06096,163.094
1.43285,0.702465,0.345932,0.69803,0.339907,0.0588235,1.47059, 957.926, 289.332, 116.426, 13.259, 0.999998,0.0900388,0.0927872,0.0915357,0.0798168,403.321,9.44036,0.884944,10.4808,1.97623,9,0.5,9.32492,1.38523,9.51189,1.09617,148.693
0.312565,0.887202,0.308999,0.227909,0.133285,0.0588235,1.47059, 282.866, 66.8464, 37.6897, 15.8406, 1,0.132092,0.157154,0.229999,0.164808,155.557,9.0531,0.904727,9.1105,2.03622,9,0.5,9.98132,1.62167,9.30015,1.07042,154.172
0.680744,0.963271,0.336382,0.467698,0.216042,0.0588235,1.47059, 491.279, 93.5273, 78.3031, 50.9544, 1,0.0914414,0.105077,0.0936003,0.0977253,289.231,9.25545,0.886221,9.26538,1.80865,9,0.5,8.09246,1.27882,9.08826,1.07973,142.245
0.389792,0.830704,0.288247,0.318032,0.0961266,0.0588235,1.47059, 421.989, 111.493, 49.4, 9.69974, 0.999939,0.0911138,0.126192,0.0986185,0.0899847,286.488,9.12204,0.897086,9.0649,1.91715,9,0.5,8.41749,1.37663,8.94669,1.06808,143.802
2.41272,0.867795,0.380277,1.70348,0.675547,0.0588235,1.47059, 1236.8, 284.246, 202.962, 68.739, 1,0.177025,0.0587666,0.04941,0.0401087,879.682,9.88243,0.91189,15.6727,2.49465,9,0.5,9.25377,1.27823,9.17845,0.976294,161.465
0.198959,0.911468,0.26427,0.147922,0.0701053,0.0588235,1.47059, 267.441, 63.5583, 30.8949, 8.24055, 0.999736,0.13181,0.158,0.132314,0.133577,148.046,9.06951,0.978383,9.35794,2.21149,9,0.5,7.95734,1.47669,9.1085,1.32952,150.174
1.44541,0.821117,0.361995,0.861181,0.418164,0.0588235,1.47059, 851.937, 216.797, 124.763, 27.3099, 1,0.0816035,0.0784498,0.0765959,0.0713563,467.489,9.57891,0.939941,10.6208,2.00398,9,0.5,8.96283,1.27766,9.47557,1.09177,131.677
0.364089,0.819229,0.296726,0.239203,0.118993,0.0588235,1.47059, 366.021, 99.1253, 42.9442, 10.0642, 0.999957,0.149015,0.140315,0.157125,0.139532,188.205,9.66442,1.03588,10.1158,2.24122,9,0.5,8.76936,1.44374,9.10524,1.09377,137.991
0.619178,0.929716,0.350351,0.54805,0.280337,0.0588235,1.47059, 399.717, 82.2523, 64.3388, 75.8767, 1,0.194342,0.119722,0.127314,0.119541,274.75,9.66933,0.877345,13.0643,2.43807,9,0.5,9.65313,1.44017,10.1158,1.21414,150.96
0.443007,0.846635,0.300549,0.289606,0.10205,0.0588235,1.47059, 430.899, 110.496, 53.3932, 13.9828, 0.999999,0.139659,0.151384,0.135801,0.126315,230.17,9.33584,0.920731,9.79642,2.05257,9,0.5,8.26769,1.20367,8.97532,1.08772,156.644
3.17163,0.855133,0.391235,1.68484,0.779805,0.0588235,1.47059, 1498.04, 348.052, 251.455, 71.9997, 1,0.0622033,0.057008,0.0561494,0.0493858,676.874,9.73351,0.882049,10.7747,1.7552,9,0.5,9.38098,1.32086,9.5257,1.05048,149.667
0.35277,0.924958,0.270149,0.194978,0.0725839,0.0588235,1.47059, 449.236, 103.83, 53.5624, 9.34882, 0.999913,0.177326,0.16465,0.136114,0.113308,169.099,9.15185,1.00806,11.3072,2.64819,9,0.5,8.46394,1.54619,8.583,1.0745,152.134
0.846791,0.792854,0.375651,0.666256,0.354707,0.0588235,1.47059, 449.52, 118.215, 66.4961, 31.058, 1,0.127192,0.0940227,0.15013,0.0968696,323.593,9.66179,0.926268,11.6992,2.37483,9,0.5,10.4558,1.66418,9.33042,1.05404,156.181
1.68777,0.795239,0.331954,1.25208,0.304641,0.0588235,1.47059, 1262.51, 342.981, 163.145, 18.1019, 1,0.0910824,0.0711345,0.0447354,0.0387662,848.595,9.71681,0.962917,13.5401,2.5867,9,0.5,9.01024,1.32357,9.28864,1.07431,153.733
1.0031,0.688588,0.344143,0.465999,0.230791,0.0588235,1.47059, 680.233, 209.606, 80.4265, 11.5268, 0.99999,0.139521,0.0949639,0.0865027,0.0801933,265.622,9.55496,0.922545,12.1878,2.4408,9,0.5,8.51355,1.36135,8.97915,1.06587,157.928
1.01254,0.795265,0.356698,0.749346,0.293142,0.0588235,1.47059, 621.896, 164.739, 87.4408, 22.7019, 1,0.0975261,0.0958487,0.089351,0.0889156,406.354,9.37377,0.89318,10.5426,1.9309,9,0.5,9.07733,1.3767,9.72166,1.14951,143.409
3.22832,0.941736,0.396181,2.24854,1.00121,0.0588235,1.47059, 1470.14, 279.495, 276.01, 114.953, 1,0.0819167,0.0506221,0.0589627,0.0339723,915.98,9.84566,0.923871,12.9053,2.09876,9,0.5,10.3986,1.44834,9.15068,1.02939,143.267
0.701608,0.829799,0.343651,0.624113,0.29127,0.0588235,1.47059, 477.651, 122.676, 66.1505, 23.544, 1,0.0823547,0.0874797,0.107703,0.0831726,370.863,9.91694,1.01546,9.96191,1.96526,9,0.5,9.6177,1.3941,9.43934,1.11819,155.609
0.547101,0.965432,0.30647,0.321659,0.120594,0.0588235,1.47059, 505.862, 101.659, 71.7293, 23.7653, 1,0.136462,0.134233,0.122206,0.104257,234.296,9.37973,0.99925,10.8624,2.18664,9,0.5,9.15891,1.56604,9.31187,1.21008,153.301
0.311541,0.927925,0.305387,0.270147,0.127935,0.0588235,1.47059, 290.728, 63.5608, 39.7989, 17.5242, 1,0.191695,0.138515,0.146013,0.120955,207.159,9.04713,0.931895,11.8277,2.5494,9,0.5,8.76119,1.4367,8.81611,1.0509,149.517
0.428021,0.641013,0.314641,0.312786,0.126831,0.0588235,1.47059, 369.369, 121.035, 37.3813, 4.76485, 0.991476,0.158858,0.150701,0.123282,0.131627,232.639,9.21907,0.906078,10.4651,2.06259,9,0.5,8.01855,1.20926,9.17445,1.13433,154.315
1.72048,0.908998,0.37315,1.2425,0.639035,0.0588235,1.47059, 930.836, 196.329, 157.389, 63.1921, 1,0.0829743,0.0629677,0.0585037,0.0587527,609.777,9.43598,0.877568,11.3296,1.94166,9,0.5,8.69503,1.27202,9.42981,1.05446,147.221
0.152213,0.969228,0.266545,0.144822,0.0708184,0.0588235,1.47059, 200.351, 42.4263, 24.5845, 15.9921, 1,0.161657,0.178294,0.155618,0.154636,135.922,9.56933,1.03377,9.99155,2.24654,9,0.5,8.38231,1.50565,9.29385,1.24101,154.719
0.780455,0.855062,0.339235,0.402746,0.203825,0.0588235,1.47059, 550.444, 134.346, 78.227, 22.0583, 1,0.151872,0.116637,0.110154,0.0952652,226.73,9.27398,0.911948,11.7445,2.43662,9,0.5,8.71071,1.48589,8.85195,1.10486,155.095
0.844821,0.887697,0.311577,0.46732,0.138169,0.0588235,1.47059, 748.079, 177.691, 100.084, 20.246, 1,0.096736,0.11323,0.0779182,0.0781189,330.423,9.47691,0.953559,10.9999,2.67093,9,0.5,8.16717,1.22435,9.15261,1.15066,149.796
1.56445,0.772499,0.345207,0.750637,0.247039,0.0588235,1.47059, 1051.95, 291.8, 138.177, 17.9382, 1,0.0768759,0.104097,0.0789423,0.0683685,452.728,9.6316,0.948581,9.76938,1.74882,9,0.5,8.96625,1.36226,9.14314,1.03229,148.534
0.945614,0.950022,0.361635,0.806191,0.360081,0.0588235,1.47059, 558.909, 107.139, 95.5952, 86.1154, 1,0.0957437,0.0842418,0.0725005,0.0717489,419.736,9.52376,0.874545,11.7201,2.30447,9,0.5,9.03564,1.38997,9.65451,1.13419,149.901
0.763053,0.975998,0.276627,0.453553,0.101753,0.0588235,1.47059, 916.213, 185.049, 118.564, 19.6999, 1,0.0726232,0.113799,0.0623216,0.0598057,442.389,9.2839,0.963083,9.77772,2.07875,9,0.5,8.11314,1.26249,9.0119,1.15905,147.828
0.457668,0.902769,0.288452,0.321697,0.0902408,0.0588235,1.47059, 494.58, 117.683, 61.8309, 20.3282, 1,0.299436,0.151692,0.0954084,0.0974889,286.938,9.82997,0.992467,14.8885,2.84352,9,0.5,8.30337,1.29016,9.28996,1.11905,147.015
0.241694,0.942845,0.264779,0.141292,0.0571913,0.0588235,1.47059, 323.358, 72.0639, 38.7347, 12.5361, 0.999996,0.143885,0.168996,0.15781,0.143488,131.475,9.20309,0.956962,9.58971,2.61254,9,0.5,8.2571,1.4652,8.88693,1.23438,139.778
0.903653,0.808147,0.280682,0.418661,0.0780726,0.0588235,1.47059, 1046.24, 287.784, 115.861, 6.85205, 0.998943,0.126656,0.124879,0.0685431,0.0647172,416.196,9.16965,0.944194,12.2891,2.56605,9,0.5,8.10599,1.30275,8.93247,1.12396,162.607
0.461521,0.910399,0.30496,0.226927,0.10488,0.0588235,1.47059, 432.259, 98.2794, 58.2068, 22.8887, 1,0.206287,0.151004,0.157306,0.146299,168.615,9.33326,0.91144,11.8866,2.54996,9,0.5,8.76057,1.37136,9.34381,1.18114,139.92
0.373716,0.953088,0.299285,0.271716,0.115971,0.0588235,1.47059, 367.48, 76.216, 50.6459, 26.9873, 1,0.250479,0.149804,0.152979,0.104083,220.106,9.33267,0.926748,13.7387,2.94737,9,0.5,9.35563,1.54851,8.63667,1.08806,147.001
0.76118,0.760786,0.325058,0.397528,0.175037,0.0588235,1.47059, 602.435, 170.432, 73.9229, 10.7453, 0.999978,0.279697,0.116312,0.136387,0.103754,247.594,9.05223,0.861433,14.5387,2.67827,9,0.5,9.6999,1.64337,9.24757,1.11685,147.998
0.271123,0.914591,0.291769,0.23755,0.109269,0.0588235,1.47059, 284.584, 65.6004, 36.4406, 15.2157, 1,0.143966,0.154658,0.135059,0.155149,194.645,9.35982,0.98019,10.2695,2.10226,9,0.5,8.77748,1.44252,10.1903,1.34005,137.853
0.523426,0.948624,0.323331,0.391916,0.172017,0.0588235,1.47059, 420.203, 84.4113, 63.2763, 41.3611, 1,0.171875,0.135538,0.107537,0.122996,242.733,9.14355,0.855535,11.6659,2.31314,9,0.5,8.13648,1.24399,9.43985,1.08151,142.023
0.398455,0.843608,0.287488,0.207064,0.0863883,0.0588235,1.47059, 434.264, 112.978, 51.5008, 14.9622, 1,0.724803,0.191109,0.176893,0.144477,171.834,9.44636,0.890707,17.1681,2.99382,9,0.5,9.33383,1.53451,9.33608,1.19138,151.281
0.963726,0.968807,0.358531,0.601907,0.309814,0.0588235,1.47059, 583.514, 104.087, 101.852, 115.509, 1,0.155962,0.114157,0.1204,0.106355,326.424,9.3468,0.823022,11.7762,2.17129,9,0.5,9.21881,1.25814,9.52474,1.07198,148.129
0.607766,0.939081,0.30242,0.411459,0.127492,0.0588235,1.47059, 581.732, 124.797, 79.8312, 28.9174, 1,0.163961,0.120052,0.0830809,0.0853911,378.1,9.49277,0.932398,12.6317,2.52015,9,0.5,8.24908,1.26572,9.24038,1.08894,153.177
0.442364,0.906216,0.303638,0.364965,0.10048,0.0588235,1.47059, 419.02, 96.3032, 55.8263, 19.1254, 1,0.257462,0.140633,0.125809,0.121792,284.846,9.25607,0.923139,14.1228,2.74711,9,0.5,9.21494,1.42745,9.87617,1.18412,150.683
0.457408,0.739105,0.294904,0.380818,0.105426,0.0588235,1.47059, 467.167, 139.696, 50.0924, 6.86059, 0.998952,0.0909055,0.128899,0.0845097,0.0920905,335.28,9.53882,0.986022,9.68748,2.09546,9,0.5,8.25178,1.31049,9.55538,1.21603,147.58
0.261013,0.801069,0.264599,0.206603,0.0591695,0.0588235,1.47059, 349.786, 98.8244, 36.0406, 5.26774, 0.994845,0.163773,0.163399,0.144517,0.109166,227.436,9.42246,1.02731,11.3973,2.64237,9,0.5,9.30036,1.63104,9.01242,1.14979,143.613
0.879728,0.957715,0.386652,0.64367,0.475256,0.0588235,1.47059, 429.923, 79.4204, 79.2148, 61.978, 1,0.180613,0.0951338,0.1256,0.0984241,241.199,9.5079,0.973593,13.0839,2.3646,9,0.5,9.88837,1.51635,9.5262,1.10832,154.927
0.609776,0.842153,0.329433,0.365813,0.190488,0.0588235,1.47059, 465.604, 117.405, 63.2734, 24.0541, 1,0.233111,0.122744,0.144009,0.117662,255.413,9.51453,0.908847,13.648,2.61626,9,0.5,9.77614,1.56131,9.7381,1.19524,153.321
0.581849,0.809917,0.301599,0.389595,0.133686,0.0588235,1.47059, 560.862, 151.277, 67.2408, 11.1858, 0.999986,0.0749772,0.128229,0.12667,0.0904405,310.182,9.19876,0.891624,8.23315,1.71976,9,0.5,9.42651,1.51103,8.94526,1.0857,146.396
0.703569,0.916907,0.334796,0.678041,0.267659,0.0588235,1.47059, 514.301, 111.547, 77.0341, 33.515, 1,0.106855,0.0911931,0.0928538,0.074341,438.562,9.38163,0.920396,11.6064,2.31488,9,0.5,9.70001,1.69431,9.36714,1.07209,144.91
0.249422,0.81531,0.27926,0.177201,0.071178,0.0588235,1.47059, 292.479, 80.1905, 32.4486, 8.87808, 0.999861,0.230579,0.157207,0.150915,0.125022,172.846,9.49629,0.965334,12.699,2.85023,9,0.5,8.79372,1.50351,8.9314,1.18602,148.603
0.890204,0.984974,0.31098,0.679324,0.199816,0.0588235,1.47059, 792.245, 146.749, 117.722, 37.1212, 1,0.0710602,0.09031,0.0555104,0.0490388,540.071,9.2916,0.933956,10.9284,2.18606,9,0.5,8.96622,1.55427,9.18628,1.11961,140.802
0.59284,0.833189,0.31637,0.331256,0.126245,0.0588235,1.47059, 504.253, 130.316, 64.8094, 13.3613, 0.999998,0.135805,0.140189,0.134999,0.119108,213.422,9.23406,0.931114,10.3866,2.0349,9,0.5,9.1634,1.461,9.41759,1.15728,142.98
0.241359,0.872749,0.266541,0.168328,0.0654509,0.0588235,1.47059, 317.704, 79.9918, 35.8748, 7.75056, 0.999569,0.160071,0.181111,0.157783,0.173984,154.792,8.98231,0.913185,9.75268,2.40783,9,0.5,8.13275,1.39835,9.48449,1.21844,154.123
0.86682,0.868996,0.333497,0.39274,0.168552,0.0588235,1.47059, 640.338, 153.144, 90.998, 32.9199, 1,0.137835,0.121578,0.136561,0.117881,246.744,9.52832,0.891833,11.4586,2.51344,9,0.5,9.53774,1.50578,9.634,1.14063,142.786
0.755393,0.83917,0.296221,0.449977,0.134661,0.0588235,1.47059, 762.735, 197.394, 92.884, 12.39, 0.999996,0.129617,0.11756,0.0834811,0.0689092,375.385,9.10775,0.870685,11.7873,2.24422,9,0.5,8.72237,1.39264,8.83512,1.06038,143.043
1.01878,0.921986,0.359328,0.768177,0.279504,0.0588235,1.47059, 613.034, 127.531, 100.37, 52.4345, 1,0.153431,0.105833,0.0917483,0.0809494,398.328,9.42008,0.898271,12.843,2.36813,9,0.5,9.17455,1.30359,9.42376,1.04521,148.329
0.742296,0.895275,0.287367,0.309396,0.091678,0.0588235,1.47059, 809.871, 193.001, 100.861, 13.5566, 0.999999,0.118131,0.167766,0.126394,0.112933,279.344,9.14992,0.916528,9.40301,1.89242,9,0.5,8.73239,1.45594,9.08305,1.06392,144.793
0.19032,0.908271,0.26918,0.155322,0.0544612,0.0588235,1.47059, 244.522, 58.3473, 28.6687, 9.76154, 0.999942,0.251636,0.192259,0.166532,0.153433,151.164,9.23311,0.984859,11.9868,2.57025,9,0.5,8.56491,1.47114,9.11509,1.17078,146.128
